着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,アドマイヤディープ,牡3,54,Ｍ．デム,1:48.7,,1.8,1,494(0),[西] 友道康夫
2,8,10,サトノキングリー,牡3,55,岩田康誠,1:49.0,1.3/4,3.8,2,476(-4),[西] 藤原英昭
3,7,9,ヒロノプリンス,牡3,54,国分優作,1:49.1,3/4,11.2,4,462(+4),[西] 村山明
4,7,8,タイセイドリーム,牡3,53,浜中俊,1:49.1,クビ,5.0,3,532(-4),[西] 矢作芳人
5,4,4,サングップ,牡5,54,四位洋文,1:49.2,クビ,26.3,6,496(+6),[西] 浜田多実
6,1,1,マイファーストラヴ,牝7,52,武幸四郎,1:49.3,3/4,57.5,8,456(-4),[西] 松元茂樹
7,5,5,セトノフラッパー,牝3,52,和田竜二,1:49.4,クビ,20.6,5,442(+2),[西] 南井克巳
8,6,7,ホーマンベルウィン,牡5,53,藤岡康太,1:49.5,3/4,255.7,10,472(+4),[西] 西園正都
9,3,3,キンショータイム,牡3,53,熊沢重文,1:49.7,1.1/4,317.0,11,498(+4),[西] 中村均
10,2,2,アソルータ,牝5,52,秋山真一,1:49.7,アタマ,39.5,7,448(-2),[東] 萩原清
11,8,11,タマモベルモット,牡3,52,高倉稜,1:49.8,クビ,238.6,9,476(0),[西] 小原伊佐
