着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,メイショウマンボ,牝3,54,川田将雅,1:22.1,,4.4,3,470(-6),[西] 飯田明弘
2,1,1,ナンシーシャイン,牝3,54,大野拓弥,1:22.3,1.1/4,10.1,4,420(+2),[東] 岩戸孝樹
3,8,16,ティズトレメンダス,牝3,54,川須栄彦,1:22.4,1/2,38.4,11,484(-4),[西] 佐山優
4,2,3,ノーブルコロネット,牝3,54,池添謙一,1:22.4,ハナ,13.2,6,462(-10),[西] 松永幹夫
5,8,15,シーブリーズライフ,牝3,54,田中勝春,1:22.4,クビ,12.0,5,440(-4),[東] 菊川正達
6,7,14,ニシノモンクス,牝3,54,小牧太,1:22.5,クビ,91.6,13,442(0),[西] 宮本博
7,3,5,サウンドリアーナ,牝3,54,戸崎圭太,1:22.6,1/2,4.1,2,476(-16),[西] 佐藤正雄
8,1,2,タンスチョキン,牝3,54,国分恭介,1:22.7,3/4,30.3,9,452(0),[西] 谷潔
9,6,11,タガノハピネス,牝3,54,幸英明,1:22.7,クビ,164.5,16,440(-8),[西] 鈴木孝志
10,4,7,コスモアンダルシア,牝3,54,バルジュ,1:22.8,クビ,131.0,14,440(-8),[東] 田中剛
11,6,12,サンブルエミューズ,牝3,54,岩田康誠,1:22.9,1/2,3.3,1,426(0),[東] 加藤征弘
12,7,13,エメラルハヤブサ,牝3,54,田中健,1:23.2,1.3/4,132.5,15,468(-12),[西] 西浦勝一
13,3,6,ドラゴンサクラ,牝3,54,四位洋文,1:23.4,1.1/2,81.9,12,428(0),[西] 森秀行
14,4,8,ハイマウンテン,牝3,54,浜中俊,1:23.7,1.3/4,33.3,10,434(-2),[西] 目野哲也
15,5,10,ラトーナ,牝3,54,藤田伸二,1:24.0,1.3/4,25.1,8,480(-4),[西] 大久保龍
16,5,9,サマリーズ,牝3,54,藤岡佑介,1:24.6,3.1/2,19.5,7,488(+5),[西] 藤岡健一
