着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,カレンミロティック,セ5,57,池添謙一,1:44.5,,3.9,2,444(-12),[西] 平田修
2,3,4,メイショウサミット,牡7,57,太宰啓介,1:45.3,5,25.0,7,530(+2),[西] 高橋義忠
3,4,6,ミルドリーム,牡4,57,四位洋文,1:45.5,1.1/4,6.5,4,436(+2),[西] 角居勝彦
4,6,10,ダローネガ,牡4,57,幸英明,1:45.6,1/2,5.7,3,492(-2),[西] 佐々木晶
5,6,9,スマートリバティー,牡5,57,古川吉洋,1:45.7,クビ,149.6,12,450(-8),[西] 宮徹
6,1,1,アルティシムス,牡5,57,国分恭介,1:45.7,クビ,38.1,8,450(0),[西] 野村彰彦
7,7,12,タニノエポレット,牡6,57,松山弘平,1:45.9,1.1/4,44.2,9,508(+2),[西] 村山明
8,5,7,マイネジャンヌ,牝5,55,和田竜二,1:45.9,ハナ,9.6,5,482(-4),[西] 清水久詞
9,2,2,マイネルガヴロシュ,牡6,57,川須栄彦,1:46.0,クビ,87.0,11,482(-10),[西] 五十嵐忠
10,7,11,ブルースターキング,牡7,57,菱田裕二,1:46.1,3/4,332.2,14,468(-12),[西] 山内研二
11,5,8,マイネルグート,牡6,57,中井裕二,1:46.2,クビ,76.6,10,518(-2),[東] 手塚貴久
12,8,13,セイクリッドセブン,牡6,57,川田将雅,1:46.4,1.1/2,23.7,6,484(+2),[西] 松田博資
13,8,14,ブルーデインヒル,牡8,57,畑端省吾,1:46.4,ハナ,277.6,13,494(-10),[西] 服部利之
14,4,5,アドマイヤフライト,牡4,57,小牧太,1:46.5,クビ,2.5,1,524(0),[西] 橋田満
