着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,メイショウシンシア,牡2,55,武幸四郎,1:52.8,,7.8,4,436(+2),[西] 松永昌博
2,1,2,セレッソレアル,牝2,54,松田大作,1:53.0,1.1/2,37.7,8,460(-2),[西] 松元茂樹
3,7,13,エキマエ,牡2,55,川須栄彦,1:53.3,1.3/4,124.0,14,494(-2),[東] 中川公成
4,8,16,スマートダイバー,牡2,55,幸英明,1:54.0,4,6.0,3,476(-6),[西] 吉田直弘
5,4,7,タイセイクルーズ,牡2,55,バルザロ,1:54.0,クビ,5.3,2,508(-4),[西] 矢作芳人
6,3,5,ワールドダンス,牡2,55,丸山元気,1:54.1,3/4,10.2,6,472(+2),[西] 須貝尚介
7,8,15,ファイヤーロック,牡2,55,松山弘平,1:54.3,1,16.4,7,470(+2),[西] 村山明
8,6,12,トゥインクリング,牡2,55,松岡正海,1:54.5,1.1/4,123.0,13,494(-2),[東] 田村康仁
9,5,9,ペアン,牡2,55,浜中俊,1:54.5,ハナ,2.6,1,500(0),[東] 菅原泰夫
10,3,6,ダイリュウキセキ,牝2,54,小林徹弥,1:54.7,1.1/2,43.6,10,440(-8),[西] 目野哲也
11,4,8,カシノカーム,牡2,55,菱田裕二,1:55.0,1.3/4,128.1,15,462(+6),[東] 和田雄二
12,2,3,ヤマノボンバー,牡2,55,岩崎翼,1:55.1,クビ,90.8,11,438(+2),[西] 崎山博樹
13,1,1,サンライズブルー,牡2,55,北村友一,1:55.5,2.1/2,9.6,5,488(+2),[西] 安田隆行
14,2,4,クリノジュロウジン,牡2,55,国分恭介,1:55.5,ハナ,306.7,16,458(+4),[西] 川村禎彦
15,5,10,ハギノセゾン,牝2,54,酒井学,1:55.5,アタマ,43.5,9,450(-6),[西] 鮫島一歩
16,7,14,マッサローザ,牝2,54,藤田伸二,1:59.3,大,93.2,12,424(0),[西] 森秀行
