着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,ローブデソワ,牝2,54,浜中俊,1:25.9,,9.5,4,484(+18),[西] 今野貞一
2,6,7,アースコネクター,牡2,54,福永祐一,1:26.0,1/2,9.7,5,492(+4),[東] 和田正道
3,5,6,ルイカズマ,牡2,54,幸英明,1:26.0,クビ,1.9,1,478(+2),[西] 西浦勝一
4,6,8,メイショウシンシア,牡2,54,武豊,1:26.1,3/4,6.3,3,430(0),[西] 松永昌博
5,8,11,シゲルカガ,牡2,54,高倉稜,1:26.4,1.3/4,6.2,2,494(0),[西] 谷潔
6,4,4,メイショウカフウ,牡2,54,武幸四郎,1:26.6,3/4,38.5,8,474(+10),[西] 藤沢則雄
7,2,2,ピクニックソング,牝2,54,水口優也,1:27.1,3,42.1,9,440(0),[西] 境直行
8,5,5,ニシノイナズマ,牡2,54,和田竜二,1:27.3,1.1/2,15.9,6,476(-2),[東] 松山将樹
9,7,10,フラッシュモブ,牝2,54,尾島徹,1:27.9,3.1/2,131.8,11,424(-3),[地] 笹野博司
10,1,1,シゲルウシュウ,牡2,54,菱田裕二,1:28.2,2,115.8,10,450(0),[東] 水野貴広
11,7,9,マイネルフォルス,牡2,54,中井裕二,1:28.5,1.3/4,16.0,7,458(-6),[西] 吉田直弘
12,3,3,ピンクノサイロ,牝2,54,小牧太,1:28.6,3/4,240.0,12,450(+6),[西] 沖芳夫
