着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,4,メイショウヤタロウ,牡5,58,戸崎圭太,1:20.3,,3.8,1,482(+2),[西] 白井寿昭
2,4,6,スリーアルテミス,牝5,56,福永祐一,1:20.9,3.1/2,103.2,14,470(-2),[西] 武宏平
3,1,1,マカハ,牡4,58,シュタル,1:21.0,クビ,4.0,2,464(-2),[西] 小崎憲
4,5,8,スリーカーニバル,牝3,55,ウィリア,1:21.1,3/4,15.1,6,458(+2),[西] 南井克巳
5,4,7,アドマイヤオウジャ,牡3,57,ギュイヨ,1:21.1,クビ,4.1,3,460(+4),[西] 橋田満
6,2,3,ニシノモレッタ,牝6,56,岩田康誠,1:21.2,1/2,43.2,11,508(-2),[西] 北出成人
7,6,11,オーキッドレイ,牝3,55,スティー,1:21.3,3/4,7.7,4,468(-4),[西] 村山明
8,6,10,ユールフェスト,牝4,56,川田将雅,1:21.3,ハナ,9.7,5,460(-6),[西] 須貝尚介
9,2,2,トーセンマルス,牡5,58,スマレン,1:21.4,クビ,112.5,15,432(-4),[東] 大久保洋
10,3,5,インプレッシヴデイ,牡6,58,ホワイト,1:21.5,1/2,26.0,7,526(+12),[西] 坂口正則
11,8,15,パープルタイヨー,牡7,58,内田博幸,1:21.5,ハナ,85.5,13,444(-4),[西] 境直行
12,8,14,ミヤビアミュレット,牡4,58,浜中俊,1:21.5,アタマ,42.2,10,478(+2),[東] 小島茂之
13,7,13,ビットスターダム,牡5,58,ヒューズ,1:21.7,3/4,51.5,12,464(-2),[西] 大根田裕
14,7,12,インクレセント,牝4,56,川原正一,1:22.4,4,27.1,8,450(-2),[西] 長浜博之
15,5,9,シンコープリンス,牡6,58,ムーア,1:24.4,大,31.7,9,462(-4),[西] 湯窪幸雄
