着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ジャズエチュード,牝3,50,秋山稔樹,1:07.6,,3.4,2,490(-14),[東] 黒岩陽一
2,2,3,ヴィズサクセス,牡4,57,大野拓弥,1:07.8,1.1/2,22.7,7,476(+2),[東] 手塚貴久
3,3,4,オンラインドリーム,牝3,52,吉田隼人,1:08.1,1.3/4,12.1,4,408(-2),[西] 武幸四郎
4,4,6,タイセイグラシア,牝3,52,坂井瑠星,1:08.4,1.3/4,14.9,5,430(0),[西] 矢作芳人
5,4,7,ハッピーホンコン,牡3,54,菱田裕二,1:08.5,1/2,51.2,9,438(-2),[地] 田中淳司
6,3,5,マルカエイペックス,牝4,55,藤岡佑介,1:08.5,ハナ,15.9,6,448(+18),[西] 今野貞一
7,5,8,キョウワセイヴァー,セ4,57,泉谷楓真,1:08.5,クビ,48.1,8,500(-10),[西] 笹田和秀
8,2,2,ニシノリース,牝3,52,勝浦正樹,1:08.5,ハナ,8.4,3,424(-2),[東] 土田稔
9,6,11,コスモカッティーボ,牡4,57,丹内祐次,1:08.6,クビ,56.2,10,486(+4),[東] 畠山吉宏
10,5,9,エンペラーズパレス,牡4,57,水口優也,1:08.7,1,212.0,15,504(-8),[西] 羽月友彦
11,8,14,アメリカンニーニャ,牝4,55,亀田温心,1:08.9,1.1/4,97.5,13,514(+4),[西] 石坂公一
12,7,13,ボイオートス,牡3,54,古川吉洋,1:09.1,1.1/4,70.8,12,508(+20),[東] 金成貴史
13,7,12,ラヴケリー,牝3,52,団野大成,1:09.1,ハナ,2.1,1,438(+6),[西] 高柳大輔
14,6,10,アスカロン,牡3,54,小沢大仁,1:09.1,クビ,182.8,14,474(-2),[西] 森秀行
15,8,15,シシリエンヌ,牝5,55,菊沢一樹,1:09.8,4,59.2,11,490(-4),[西] 牧浦充徳
