着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,ジオグリフ,牡2,54,ルメール,1:49.1,,2.1,1.0,492(+2),[東] 岩戸孝樹
2,7,7,アスクワイルドモア,牡2,54,武豊,1:49.8,4,12.9,4.0,462(+6),[西] 藤原英昭
3,8,10,トーセンヴァンノ,牡2,54,山田敬士,1:50.0,1.1/2,23.1,5.0,478(+2),[東] 小桧山悟
4,6,6,オンリーオピニオン,牝2,54,柴田大知,1:50.1,1/2,31.3,7.0,486(+10),[東] 伊藤大士
5,2,2,トップキャスト,牝2,54,団野大成,1:50.4,2,3.8,2.0,436(+8),[西] 高橋康之
6,1,1,リューベック,牡2,54,横山武史,1:50.5,クビ,4.2,3.0,472(0),[西] 須貝尚介
7,4,4,エーティーマクフィ,牡2,54,藤岡佑介,1:50.5,クビ,23.4,6.0,438(+2),[西] 武英智
8,5,5,ユキノオウジサマ,牡2,54,横山和生,1:52.7,大,58.2,8.0,496(-8),[東] 田島俊明
9,7,8,クリノメガミエース,牝2,54,菱田裕二,1:54.3,10,126.5,9.0,476(-6),[東] 本間忍
除,3,3,ダークエクリプス,牡2,54,和田竜二,,,---,,470(-8),[西] 今野貞一
