着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,ジュビリーヘッド,牡4,57,横山和生,1:09.0,,5.0,3,474(+2),[西] 安田隆行
2,8,15,アールラプチャー,牝3,53,武豊,1:09.3,1.3/4,3.9,2,464(0),[西] 千田輝彦
3,1,2,モンファボリ,牝3,53,横山武史,1:09.4,3/4,3.0,1,438(+4),[西] 須貝尚介
4,4,7,ホーリーライン,牝5,55,丹内祐次,1:09.5,1/2,11.1,4,448(+4),[東] 矢野英一
5,8,16,ガリレイ,セ4,57,菱田裕二,1:09.6,3/4,11.6,5,492(-10),[西] 高橋亮
6,1,1,ヴォイスオブジョイ,牝5,55,国分恭介,1:09.7,1/2,55.2,14,470(-2),[東] 水野貴広
7,2,4,ユキノファラオ,牡3,55,横山典弘,1:09.8,1/2,15.0,6,496(+28),[東] 石毛善彦
8,5,10,ダノンハイパワー,セ7,57,菊沢一樹,1:09.9,1/2,50.2,12,496(0),[東] 菊沢隆徳
9,3,5,コスモカッティーボ,牡4,57,柴田大知,1:10.1,1.1/4,144.8,16,492(+4),[東] 畠山吉宏
10,5,9,ミエノワールド,牡4,57,和田竜二,1:10.4,2,41.2,10,508(+4),[西] 西園正都
11,4,8,グッドワード,牝6,55,川又賢治,1:10.4,ハナ,69.0,15,520(+20),[西] 畑端省吾
12,6,11,タイセイトレンディ,セ6,57,勝浦正樹,1:10.5,1/2,48.4,11,476(-2),[西] 田中克典
13,6,12,ラストリージョ,牝3,53,大野拓弥,1:10.6,1/2,54.6,13,456(+2),[東] 蛯名利弘
14,2,3,トーセンウォーリア,牡3,55,池添謙一,1:10.6,クビ,41.1,9,504(+10),[東] 池上昌和
15,7,13,ヴァクストゥーム,牡4,57,松田大作,1:10.7,1/2,18.6,7,474(+4),[西] 吉田直弘
16,7,14,ロフティーピーク,牝4,55,小沢大仁,1:10.9,1.1/4,39.9,8,476(-2),[西] 武幸四郎
