着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,ラブリイユアアイズ,牝2,54,団野大成,1:29.1,,9.9,4,446(-2),[東] 黒岩陽一
2,5,5,ブッシュガーデン,牝2,54,ルメール,1:29.5,2.1/2,3.0,2,454(0),[東] 武井亮
3,1,1,カワキタレブリー,牡2,54,加藤祥太,1:29.7,1.1/4,13.2,5,420(+2),[西] 杉山佳明
4,3,3,ウインモナーク,牡2,54,横山武史,1:29.9,1.1/4,8.6,3,468(-2),[東] 奥平雅士
5,6,6,キングエルメス,牡2,54,坂井瑠星,1:29.9,ハナ,2.5,1,474(-6),[西] 矢作芳人
6,6,7,マナホク,牡2,54,勝浦正樹,1:30.1,1.1/4,50.0,9,448(-6),[地] 桧森邦夫
7,4,4,ケッツァー,牡2,54,丹内祐次,1:30.2,クビ,28.9,8,474(+10),[東] 高橋祥泰
8,2,2,モリデンブラック,牡2,54,秋山稔樹,1:30.3,1/2,153.8,11,480(+2),[地] 桧森邦夫
9,8,11,デカメロン,牝2,54,山田敬士,1:30.9,3.1/2,58.4,10,410(-2),[東] 小桧山悟
10,8,10,イチローイチロー,牡2,54,池添謙一,1:31.4,3,15.3,6,422(-2),[西] 北出成人
11,7,8,イチネンエーグミ,牡2,54,吉田隼人,1:32.6,7,19.8,7,538(0),[西] 茶木太樹
