着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,カウディーリョ,牡5,55,大野拓弥,2:44.3,,2.8,1,448(-4),[東] 堀宣行
2,8,9,ボスジラ,牡5,56,藤岡佑介,2:44.3,クビ,4.8,3,510(-12),[東] 国枝栄
3,5,5,ゴースト,セ5,54,ルメール,2:44.5,1.1/4,3.0,2,498(-4),[西] 橋口慎介
4,7,7,オウケンムーン,牡6,56,団野大成,2:44.6,クビ,21.7,7,440(-6),[東] 国枝栄
5,4,4,アイスバブル,牡6,55,水口優也,2:44.6,クビ,7.3,4,464(+2),[西] 池江泰寿
6,3,3,ウィナーポイント,牝6,48,川又賢治,2:44.7,クビ,15.8,5,420(+2),[東] 和田勇介
7,1,1,コスモジェミラ,牝4,48,竹之下智,2:45.0,1.3/4,34.9,9,470(0),[西] 吉田直弘
8,7,8,トーセンカンビーナ,牡5,55,泉谷楓真,2:45.0,クビ,19.4,6,474(+14),[東] 加藤征弘
9,2,2,タイセイトレイル,牡6,55,菱田裕二,2:45.0,ハナ,28.5,8,492(+6),[西] 矢作芳人
10,6,6,ジャディード,牡6,48,小沢大仁,2:45.3,1.3/4,106.9,10,448(-2),[東] 小島茂之
