着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,13,ミスミルドレッド,牝4,55,池添謙一,1:46.9,,2.9,1,442(+2),[東] 小島茂之
2,5,6,グレースオブナイル,牝4,55,吉田隼人,1:46.9,クビ,14.9,6,448(+4),[西] 杉山晴紀
3,2,2,ロックオンエイム,牝3,52,横山和生,1:47.3,2,4.2,2,456(+8),[東] 奥村武
4,3,3,マイタイムオブデイ,牝5,55,松田大作,1:47.4,3/4,32.7,7,466(+2),[西] 松永幹夫
4,4,5,ブルームスベリー,牝4,55,横山武史,1:47.4,同着,4.9,3,458(+16),[西] 西村真幸
6,6,8,イッツユアタイム,牝3,52,鮫島克駿,1:47.6,1.1/2,5.3,4,458(+4),[西] 安田隆行
7,7,10,タカンナ,牝4,55,黛弘人,1:47.7,1/2,86.8,13,428(+2),[東] 柄崎孝
8,5,7,アメリカンウェイク,牝5,55,藤岡佑介,1:47.9,1.1/4,12.1,5,492(-4),[西] 長谷川浩
9,8,12,キュンストラー,牝3,52,丹内祐次,1:48.1,1.1/4,37.6,8,386(-4),[東] 鹿戸雄一
10,1,1,シューラヴァーグ,牝4,55,川又賢治,1:48.1,クビ,50.2,10,444(+6),[西] 畑端省吾
11,7,11,レッドエーデル,牝4,55,菱田裕二,1:48.5,2.1/2,55.2,11,458(+20),[西] 岡田稲男
12,4,4,ジェラペッシュ,牝4,55,丸山元気,1:48.6,アタマ,40.9,9,454(-4),[東] 尾関知人
13,6,9,ラスティングラヴ,牝4,55,坂井瑠星,1:49.8,7,82.6,12,512(0),[西] 安達昭夫
