0,1,2,3
単勝,2,1080,5
複勝,2 6,510 360,5 4
馬連,2 - 6,3110,13
ワイド,2 - 6 2 - 7 6 - 7,680 420 270,11 6 3
馬単,2 → 6,6550,27
三連複,2 - 6 - 7,1930,9
三連単,2 → 6 → 7,19350,79
