0,1,2,3
単勝,1,1060,6
複勝,1 2 3,340 290 230,7 5 3
枠連,1 - 2,4790,16
馬連,1 - 2,5350,22
ワイド,1 - 2 1 - 3 2 - 3,"1,750 1,020 1,120",22 12 16
馬単,1 → 2,10600,42
三連複,1 - 2 - 3,8790,31
三連単,1 → 2 → 3,57470,210
