0,1,2,3
単勝,12,1300,4
複勝,12 3 10,320 440 180,5 8 2
枠連,2 - 7,2980,12
馬連,3 - 12,11980,39
ワイド,3 - 12 10 - 12 3 - 10,"2,920 1,040 1,070",35 10 11
馬単,12 → 3,21940,68
三連複,3 - 10 - 12,13750,49
三連単,12 → 3 → 10,118210,380
