0,1,2,3
単勝,8,1200,5
複勝,8 1 12,390 250 660,5 2 12
枠連,1 - 4,1840,7
馬連,1 - 8,3600,8
ワイド,1 - 8 8 - 12 1 - 12,"1,630 4,620 3,040",11 72 46
馬単,8 → 1,7270,16
三連複,1 - 8 - 12,39300,162
三連単,8 → 1 → 12,228040,922
