着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,ストーミーシー,牡4,57,大野拓弥,1:33.7,,4.4,2,522(+2),[東] 斎藤誠
2,8,12,ショウナンアンセム,牡4,57,岩田康誠,1:33.7,ハナ,7.9,5,474(-2),[東] 田中剛
3,4,4,ハウメア,牝3,52,戸崎圭太,1:33.7,ハナ,6.3,3,464(+12),[東] 藤沢和雄
4,3,3,ナンヨーアミーコ,牡4,57,柴田善臣,1:33.7,クビ,12.4,7,432(+4),[東] 宗像義忠
5,2,2,ナヴィオン,牡5,57,津村明秀,1:33.8,1/2,7.1,4,480(+6),[東] 手塚貴久
6,5,5,ラベンダーヴァレイ,牝4,55,北村宏司,1:33.8,クビ,4.2,1,428(-2),[西] 藤原英昭
7,7,10,ショウボート,牡5,57,内田博幸,1:33.8,アタマ,16.1,8,484(+4),[西] 石坂正
8,1,1,タガノカムイ,牡5,57,吉田豊,1:33.9,クビ,33.6,10,458(-4),[西] 中尾秀正
9,6,7,ニシノジャーニー,牡4,57,佐藤友則,1:34.2,1.3/4,25.4,9,440(-2),[東] 根本康広
10,6,8,マイネルディアベル,牡6,57,宮崎北斗,1:34.3,3/4,274.1,12,462(-4),[東] 土田稔
11,5,6,ペルソナリテ,牝4,55,柴田大知,1:34.5,1.1/4,8.5,6,416(-2),[東] 相沢郁
12,7,9,ティルナノーグ,セ5,57,石橋脩,1:34.5,クビ,34.7,11,456(-8),[西] 松永幹夫
