着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,タガノヴィッター,牡4,57,藤岡康太,1:12.0,,3.1,1,502(0),[西] 牧浦充徳
2,5,9,マーシレス,牡6,57,中井裕二,1:12.0,ハナ,21.4,9,472(-4),[西] 浜田多実
3,8,14,ウインバローラス,牡5,57,丹内祐次,1:12.1,3/4,14.2,6,484(-4),[東] 奥平雅士
4,6,11,パッシングブリーズ,牡6,57,鮫島克駿,1:12.2,クビ,5.8,2,500(-4),[西] 浅見秀一
5,4,6,ブルームーン,牡5,57,勝浦正樹,1:12.2,クビ,9.8,5,476(+8),[西] 清水久詞
6,6,10,ワキノハガクレ,牡5,57,石川裕紀,1:12.3,クビ,7.8,4,428(+2),[西] 松下武士
7,8,15,トップライセンス,牝4,55,吉田隼人,1:12.4,3/4,5.9,3,492(+4),[東] 尾関知人
8,3,5,ラフィネシチー,牝6,55,菱田裕二,1:12.5,3/4,31.2,12,462(-4),[西] 岡田稲男
9,5,8,カレンコマンドール,セ4,57,岩崎翼,1:12.6,クビ,29.1,11,464(0),[西] 安田隆行
10,3,4,ローゼンタール,牝4,55,丸田恭介,1:12.6,クビ,22.7,10,488(-4),[西] 森田直行
11,7,13,クリプトスコード,牝4,55,木幡初也,1:12.9,1.3/4,115.1,14,500(+10),[東] 田島俊明
12,7,12,キョウワエステル,牝4,55,坂井瑠星,1:13.3,2.1/2,64.2,13,458(0),[西] 千田輝彦
13,4,7,ナミノリゴリラ,牝5,55,井上敏樹,1:13.6,2,20.6,8,476(-2),[東] 高橋祥泰
14,1,1,ネバーリグレット,セ4,57,津村明秀,1:13.8,1.1/4,19.1,7,480(-8),[東] 木村哲也
15,2,2,マンハッタンヘンジ,牡6,57,伴啓太,1:14.0,1.1/4,143.8,15,506(-6),[東] 柴田政人
