着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,プリンセスアスク,牝6,55,岩崎翼,1:47.8,,23.6,9,460(-6),[西] 河内洋
2,1,1,エイシンジルコン,牝4,55,小崎綾也,1:47.8,クビ,8.3,4,454(+6),[西] 野中賢二
3,3,6,エクストラファイン,牝5,55,勝浦正樹,1:47.9,クビ,3.2,1,458(+2),[東] 矢野英一
4,2,4,アウェイク,牝4,55,柴山雄一,1:48.0,1/2,4.6,2,466(-2),[東] 斎藤誠
5,4,7,ブライティアスター,牝6,55,丹内祐次,1:48.2,1.1/4,95.6,13,460(-6),[東] 菊川正達
6,7,14,フェイズベロシティ,牝4,55,吉田隼人,1:48.3,1/2,5.5,3,434(-8),[東] 萩原清
7,8,16,ディリジェンテ,牝5,55,津村明秀,1:48.5,1,10.8,5,484(-4),[東] 木村哲也
8,2,3,リングオブハピネス,牝4,55,北村友一,1:48.5,クビ,56.2,12,464(-6),[西] 奥村豊
9,6,11,プレシャスメイト,牝5,55,西田雄一,1:48.6,1/2,20.7,8,458(+6),[東] 奥村武
10,8,15,クィーンビー,牝4,55,秋山真一,1:48.7,3/4,19.5,7,456(+2),[東] 和田正道
11,5,10,ゴールドエフォート,牝4,55,菱田裕二,1:48.8,クビ,39.1,11,442(-2),[東] 田島俊明
12,5,9,グランディフローラ,牝5,55,黛弘人,1:48.8,クビ,11.6,6,468(0),[西] 中村均
13,3,5,サンレイフローラ,牝7,55,川又賢治,1:48.9,1/2,194.3,16,458(+2),[西] 西橋豊治
14,7,13,レッドリュンヌ,牝4,55,木幡初也,1:49.0,1/2,121.0,14,426(+4),[東] 手塚貴久
15,6,12,セレナビアンカ,牝6,55,伊藤工真,1:49.4,2.1/2,148.2,15,460(+6),[東] 宗像義忠
16,1,2,ダイワミランダ,牝5,55,菊沢一樹,1:49.6,1.1/2,26.5,10,510(+10),[東] 国枝栄
