着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,4,ストロングトリトン,セ5,57,杉原誠人,1:10.8,,14.2,4,476(0),[東] 鹿戸雄一
2,6,10,メイショウユメゴゼ,牝8,55,岩田康誠,1:10.8,クビ,15.5,7,490(-2),[西] 沖芳夫
3,6,11,ディオスコリダー,牡3,54,内田博幸,1:10.9,クビ,11.0,2,494(0),[西] 高橋義忠
4,7,13,オウケンビリーヴ,牝4,55,戸崎圭太,1:11.3,2.1/2,1.4,1,486(+2),[西] 安田隆行
5,5,9,サザンボルケーノ,牡3,54,北村友一,1:11.4,3/4,13.6,3,488(-2),[西] 加用正
6,1,1,シェアード,牡4,57,柴田大知,1:11.4,クビ,21.9,8,476(0),[東] 牧光二
7,7,12,タマモシルクハット,牡4,57,武藤雅,1:11.7,1.3/4,103.6,13,464(0),[東] 水野貴広
8,3,5,ワキノハガクレ,牡5,57,吉田豊,1:11.8,クビ,14.7,5,430(+10),[西] 松下武士
9,8,15,トミケンキルカス,牡5,57,石橋脩,1:11.9,3/4,118.2,14,514(+20),[東] 大和田成
10,8,14,テキスタイルアート,セ5,57,北村宏司,1:11.9,ハナ,31.9,9,478(+2),[東] 栗田博憲
11,4,6,ダウトレス,セ6,57,木幡巧也,1:12.0,1/2,80.6,12,506(-4),[東] 小島太
12,4,7,タイセイプレシャス,セ5,57,佐藤友則,1:12.2,1,156.9,15,466(0),[東] 池上昌弘
13,2,3,ヤマニンシャンデル,牝5,55,大野拓弥,1:12.3,3/4,55.0,10,458(-6),[東] 栗田徹
14,2,2,ブリンディス,牡5,57,酒井学,1:12.8,3,15.4,6,532(+12),[西] 矢作芳人
15,5,8,オメガハイヌーン,牡5,57,吉田隼人,1:13.0,1.1/2,69.8,11,480(0),[東] 大和田成
