着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,5,エフェクトオン,牡5,54,田辺裕信,2:01.2,,7.6,5,450(+6),[東] 久保田貴
2,7,11,エターナルヴィテス,牡5,53,田中勝春,2:01.3,3/4,85.5,12,472(-2),[東] 松山将樹
3,5,6,ベレヌス,牡4,55,内田博幸,2:01.4,1/2,10.6,6,514(-4),[西] 杉山晴紀
4,3,3,ウィナーポイント,牝6,50,永野猛蔵,2:01.5,1/2,74.4,11,424(-4),[東] 和田勇介
5,2,2,モズナガレボシ,牡4,56,菅原明良,2:01.6,1/2,4.6,2,496(+12),[西] 荒川義之
6,7,10,スマイル,牡5,55,石橋脩,2:01.6,アタマ,5.0,3,534(+8),[東] 堀宣行
7,4,4,マイネルミュトス,牡5,54,柴田大知,2:01.6,ハナ,17.0,8,482(-2),[東] 鹿戸雄一
8,6,9,プリマヴィスタ,牡4,55,戸崎圭太,2:01.8,1,7.2,4,470(+12),[西] 矢作芳人
9,1,1,セイウンヴィーナス,牝4,52,野中悠太,2:01.8,アタマ,23.4,9,448(+2),[東] 本間忍
10,8,12,ローズテソーロ,牝5,52,江田照男,2:01.9,3/4,92.0,13,472(+8),[東] 栗田徹
11,8,13,ハーツイストワール,牡5,56,Ｍ．デム,2:02.0,3/4,4.1,1,482(+8),[東] 国枝栄
12,6,8,フォースオブウィル,牡4,55,柴田善臣,2:02.5,3,12.0,7,454(0),[東] 粕谷昌央
13,5,7,バレーノロッソ,牡6,54,石川裕紀,2:02.7,1,59.4,10,510(+4),[西] 石坂公一
