着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ライバーバード,牡7,57,石橋脩,1:08.9,,4.5,1,518(0),[東] 手塚貴久
2,7,10,ジャスパージャック,牡5,57,岩田望来,1:09.1,1.1/2,18.6,9,540(+9),[西] 森秀行
3,8,12,ゲンパチアイアン,牡4,57,津村明秀,1:09.3,1.1/4,10.5,7,474(-12),[東] 堀井雅広
4,5,5,セイドアモール,牝5,55,菅原明良,1:09.3,アタマ,10.5,6,508(-10),[東] 武市康男
5,4,4,オジョーノキセキ,牝6,55,三浦皇成,1:09.4,クビ,4.5,2,508(-10),[東] 伊藤大士
6,3,3,ドリームジャンボ,牝6,55,杉原誠人,1:09.8,2.1/2,49.2,10,484(-4),[東] 南田美知
7,7,9,バカラクイーン,牝5,55,藤田菜七,1:10.1,1.3/4,8.2,4,476(-6),[東] 武井亮
8,8,11,バスクベレー,セ5,57,丸山元気,1:10.4,1.1/2,4.9,3,468(0),[東] 黒岩陽一
9,6,7,カンタベリーマッハ,牡3,54,木幡巧也,1:10.7,2,9.2,5,502(-4),[東] 鈴木慎太
10,1,1,ウインオルビット,牡6,57,武藤雅,1:10.7,アタマ,98.4,12,494(+2),[東] 青木孝文
11,5,6,ストラトスフィア,牝5,55,吉田隼人,1:10.8,3/4,11.2,8,480(+6),[西] 鮫島一歩
12,6,8,ケイティディライト,牝4,55,江田照男,1:10.9,1/2,77.2,11,454(0),[東] 小野次郎
