着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,ウシュバテソーロ,牡4,55,黛弘人,2:40.9,,11.5,6,520(+4),[東] 高木登
2,2,3,ウォルフズハウル,牡5,55,吉田隼人,2:40.9,ハナ,3.8,1,468(-12),[東] 栗田徹
3,3,5,マリノアズラ,牝3,52,丹内祐次,2:41.0,1/2,5.2,2,460(+2),[東] 小手川準
4,7,14,モイ,牝5,52,菊沢一樹,2:41.2,1.1/4,46.7,11,398(-14),[西] 畑端省吾
5,4,7,ペレ,牝5,54,武藤雅,2:41.2,ハナ,16.1,7,458(+4),[東] 木村哲也
6,6,12,コーストライン,牝3,51,秋山稔樹,2:41.3,クビ,7.1,5,458(-4),[東] 上原博之
7,2,4,ディーグランデ,セ7,54,勝浦正樹,2:41.5,1.1/2,125.2,15,470(-4),[東] 鹿戸雄一
8,1,2,タイセイドリーマー,牡3,54,川又賢治,2:41.6,クビ,18.4,8,498(-4),[西] 矢作芳人
9,1,1,ダブルフラット,牡6,56,富田暁,2:41.9,2,6.3,3,502(+6),[西] 辻野泰之
10,8,16,アスティ,セ5,54,斎藤新,2:42.0,クビ,51.3,12,432(+6),[東] 堀井雅広
11,7,13,ヴァイザー,牡6,54,菱田裕二,2:42.1,3/4,24.7,9,462(+6),[西] 高橋亮
12,6,11,メイショウラツワン,牡4,55,西村淳也,2:42.1,クビ,6.9,4,480(+4),[西] 南井克巳
13,8,15,クリノオウジャ,牡5,54,森裕太朗,2:42.2,3/4,64.6,13,434(-18),[西] 高橋義忠
14,4,8,リードザフィールド,牡7,52,永野猛蔵,2:42.2,ハナ,129.1,16,462(0),[東] 大江原哲
15,3,6,ユメノサキ,セ6,54,木幡巧也,2:42.2,ハナ,33.9,10,532(+8),[東] 新開幸一
16,5,10,フィデリオグリーン,牡5,54,原優介,2:42.3,1/2,91.4,14,498(+10),[東] 根本康広
