0,1,2,3
単勝,6,150,1
複勝,6 3 5,110 110 170,1 2 4
枠連,3 - 5,240,1
馬連,3 - 6,240,1
ワイド,3 - 6 5 - 6 3 - 5,130 260 420,1 3 5
馬単,6 → 3,320,1
三連複,3 - 5 - 6,590,2
三連単,6 → 3 → 5,1600,2
