着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,シェーングランツ,牝2,54,武豊,1:33.7,,13.6,6,474(-6),[東] 藤沢和雄
2,6,11,ビーチサンバ,牝2,54,藤岡康太,1:33.8,1/2,10.5,5,468(+2),[西] 友道康夫
3,5,8,エールヴォア,牝2,54,浜中俊,1:34.0,1.1/4,4.3,2,500(+4),[西] 橋口慎介
4,8,14,ウインゼノビア,牝2,54,松岡正海,1:34.2,1.1/4,8.3,4,462(-2),[東] 青木孝文
5,1,1,トスアップ,牝2,54,藤岡佑介,1:34.2,クビ,22.4,7,426(-2),[西] 池江泰寿
6,6,10,サムシングジャスト,牝2,54,武藤雅,1:34.3,クビ,343.1,14,476(0),[西] 松田国英
7,5,9,アフランシール,牝2,54,岩田康誠,1:34.4,1/2,24.6,8,478(-6),[東] 尾関知人
8,3,5,ミディオーサ,牝2,54,モレイラ,1:34.6,1.1/4,4.9,3,474(-8),[東] 堀宣行
9,8,15,ライデンシャフト,牝2,54,内田博幸,1:34.6,クビ,67.3,9,468(+4),[東] 池上昌和
10,4,6,レディードリー,牝2,54,三浦皇成,1:34.6,アタマ,84.3,10,426(0),[東] 伊藤正徳
11,2,2,グレイシア,牝2,54,田辺裕信,1:34.6,アタマ,2.9,1,456(+6),[東] 栗田徹
12,4,7,キタイ,牝2,54,大野拓弥,1:35.0,2.1/2,151.7,12,482(0),[東] 杉浦宏昭
13,7,12,アズマヘリテージ,牝2,54,荻野極,1:35.2,1.1/4,128.4,11,460(+6),[西] 河内洋
14,7,13,ヘリンヌリング,牝2,54,柴田大知,1:35.6,2.1/2,556.9,15,434(-4),[東] 高橋裕
15,3,4,ブラックダンサー,牝2,54,石川裕紀,1:35.7,クビ,192.5,13,462(+6),[西] 高野友和
