着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ルネイション,牝5,55,田辺裕信,2:01.8,,3.8,2,454(+26),[東] 栗田徹
2,2,2,スマートルビー,牝5,55,戸崎圭太,2:01.8,クビ,4.3,3,442(+8),[東] 尾関知人
3,3,3,フロムマイハート,牝5,55,柴田大知,2:01.9,3/4,11.2,5,440(-10),[東] 水野貴広
4,6,7,イタリアンホワイト,牝4,55,池添謙一,2:01.9,クビ,6.0,4,506(-2),[東] 相沢郁
5,8,10,ヒメタチバナ,牝5,55,松岡正海,2:02.2,1.3/4,15.9,7,470(+2),[東] 柴田政人
6,7,9,エレクトロニカ,牝4,55,Ｍ．デム,2:02.3,クビ,3.5,1,416(+4),[西] 須貝尚介
7,6,6,ニシノアモーレ,牝4,55,内田博幸,2:02.5,1.1/4,26.1,8,426(+2),[東] 上原博之
8,5,5,クリノサンスーシ,牝5,55,幸英明,2:02.6,1/2,62.4,10,448(+14),[西] 大根田裕
9,4,4,スクラッタ,牝5,55,和田竜二,2:02.6,クビ,182.0,11,420(+6),[東] 武市康男
10,8,11,エイプリルミスト,牝4,55,北村宏司,2:02.7,クビ,13.0,6,430(-4),[東] 手塚貴久
11,7,8,モリトシラユリ,牝4,55,蛯名正義,2:03.1,2.1/2,40.5,9,490(+10),[東] 堀井雅広
