着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,ワンダーリーデル,牡5,57,和田竜二,1:23.4,,7.2,4,520(-8),[西] 沖芳夫
2,7,11,ビックリシタナモー,牡4,57,戸崎圭太,1:23.4,クビ,10.2,5,510(-2),[西] 音無秀孝
3,4,6,タイセイエクレール,牡5,57,内田博幸,1:23.8,2.1/2,5.5,3,516(-4),[西] 森田直行
4,8,13,タイセイプレシャス,セ6,57,池添謙一,1:24.0,1.1/4,23.2,9,462(-4),[東] 池上昌和
5,7,12,アフターバーナー,セ4,57,ルメール,1:24.1,クビ,3.9,1,500(-2),[東] 伊藤圭三
6,5,7,ブラインドサイド,セ9,57,横山典弘,1:24.1,アタマ,10.5,6,500(0),[東] 加藤征弘
7,5,8,アシャカセルクル,牡4,57,吉田隼人,1:24.1,クビ,12.4,8,510(-2),[東] 小笠倫弘
8,2,2,プリサイスエース,牡7,57,田辺裕信,1:24.2,クビ,10.6,7,510(+6),[東] 奥村武
9,8,14,インディーズゲーム,牡10,57,田中勝春,1:24.2,クビ,183.3,14,478(0),[東] 宗像義忠
10,3,4,エイシンビジョン,牡5,57,岩田康誠,1:24.3,クビ,4.8,2,480(+10),[西] 藤原英昭
11,6,10,チェリーサマー,牡6,57,武藤雅,1:24.7,2.1/2,139.0,13,516(0),[東] 小西一男
12,3,3,アースコネクター,牡7,57,江田照男,1:24.8,クビ,109.5,12,510(-2),[東] 林徹
13,4,5,マイネルエスパス,牡6,57,松岡正海,1:25.0,1.1/2,58.8,11,522(-6),[東] 菊川正達
14,1,1,ハングリーベン,牡4,57,北村宏司,1:25.6,3.1/2,31.6,10,444(+4),[東] 武井亮
