着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,デスティニーソング,牝4,55,田辺裕信,1:20.2,,15.5,6,450(-2),[西] 松下武士
2,6,8,ダイアトニック,牡3,56,オドノヒ,1:20.2,クビ,2.4,1,476(-4),[西] 安田隆行
3,3,3,ライラックカラー,牡3,56,ルメール,1:20.4,1.1/4,3.3,2,456(-2),[東] 藤沢和雄
4,7,11,ミカリーニョ,牝3,54,福永祐一,1:20.7,1.3/4,6.9,4,446(+8),[東] 木村哲也
5,4,5,マリエラ,牡5,57,北村宏司,1:20.8,クビ,158.1,13,520(0),[西] 鮫島一歩
6,6,9,ペルソナリテ,牝5,55,柴田大知,1:20.8,ハナ,31.5,8,442(0),[東] 相沢郁
7,5,6,スイーズドリームス,牡4,57,横山典弘,1:21.1,1.3/4,23.3,7,504(-4),[西] 須貝尚介
8,4,4,ニシノウララ,牝3,54,三浦皇成,1:21.1,クビ,12.9,5,458(+2),[東] 伊藤大士
9,2,2,ミエノドリーマー,牡5,57,柴田善臣,1:21.3,1.1/4,156.3,12,464(-12),[東] 国枝栄
10,8,12,グランドボヌール,牡4,57,戸崎圭太,1:21.3,ハナ,6.6,3,476(0),[西] 鈴木孝志
11,7,10,ロードライト,牝3,54,武藤雅,1:21.7,2.1/2,103.4,10,412(-10),[東] 手塚貴久
12,5,7,シルヴァーコード,牝6,55,大野拓弥,1:21.9,1.1/4,97.1,9,474(0),[東] 粕谷昌央
13,8,13,レヴァンテライオン,セ4,57,松岡正海,1:22.0,1/2,144.9,11,480(-6),[西] 矢作芳人
