着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,ターゲリート,牡5,57,福永祐一,1:25.7,,6.6,4.0,486(-8),[東] 戸田博文
2,5,10,キタサンガンバ,牡5,57,戸崎圭太,1:25.8,3/4,3.0,1.0,496(+8),[東] 小笠倫弘
3,4,7,ワイドリーザワン,牡6,57,横山和生,1:25.8,アタマ,178.5,15.0,454(+2),[東] 奥村武
4,2,4,エメラルエナジー,牡6,57,ミナリク,1:25.9,クビ,20.7,8.0,510(-4),[東] 相沢郁
5,8,16,ノーフィアー,牡4,57,江田照男,1:26.1,1.1/4,19.3,7.0,500(+6),[東] 佐藤吉勝
6,5,9,ワンダープラヤアン,牡4,57,北村宏司,1:26.1,アタマ,5.4,3.0,484(+2),[西] 森田直行
7,8,15,ケンコンイッテキ,牡5,57,三浦皇成,1:26.4,1.3/4,31.5,9.0,514(+12),[東] 田島俊明
8,4,8,ロードプレミアム,牡5,57,岩田康誠,1:27.0,3.1/2,13.9,6.0,496(+8),[東] 斎藤誠
9,1,2,コパノディール,牝5,55,武藤雅,1:27.2,1.1/2,97.3,14.0,438(-4),[東] 尾形充弘
10,6,12,シゲルベンガルトラ,牡4,57,大野拓弥,1:27.6,2.1/2,12.0,5.0,474(+30),[東] 二ノ宮敬
11,3,5,ワンボーイ,セ6,57,田中勝春,1:27.7,クビ,84.0,13.0,488(-2),[東] 新開幸一
12,3,6,ウィズエモーション,牝5,55,田辺裕信,1:28.2,3,34.7,10.0,486(-2),[東] 栗田博憲
13,1,1,ラインフェルス,牡6,57,内田博幸,1:28.2,アタマ,68.2,12.0,490(+4),[東] 斎藤誠
14,2,3,アースヴィグラス,牝4,55,横山典弘,1:29.1,5,52.5,11.0,460(+6),[東] 粕谷昌央
15,7,13,アーバンイェーガー,牡4,57,ムーア,1:29.2,クビ,4.7,2.0,500(-10),[東] 高橋文雅
取,6,11,ワンパーセント,牡5,57,菅原隆一,,,---,,計不,[東] 中川公成
