着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,アルドーレ,牡3,53,古川吉洋,2:10.9,,13.1,6,488(-2),[西] 昆貢
2,5,6,エルデュクラージュ,セ4,55,ムーア,2:11.1,1,7.9,3,488(-4),[西] 池添学
3,8,13,ゴライアス,牡3,54,ルメール,2:11.2,3/4,2.4,1,496(+2),[東] 高木登
4,6,8,カフジキング,牡5,56,戸崎圭太,2:11.9,4,4.9,2,450(-8),[西] 松元茂樹
5,4,5,キーフラッシュ,牡3,53,Ｃ．デム,2:12.0,1/2,37.4,9,478(-4),[西] 宮徹
6,8,12,レッドゼノン,牡4,55,横山典弘,2:12.3,1.3/4,8.3,4,466(+2),[西] 昆貢
7,5,7,サトノヴィクトリー,牡4,54,モレイラ,2:12.5,1.1/2,14.0,8,454(0),[東] 堀宣行
8,7,11,クールエイジア,牡6,54,武藤雅,2:12.8,1.3/4,72.8,11,460(0),[東] 鈴木伸尋
9,3,3,エムオーグリッタ,牡4,54,内田博幸,2:13.4,3.1/2,10.7,5,496(0),[東] 古賀慎明
10,6,9,スターライトブルー,牡4,55,福永祐一,2:14.1,4,13.5,7,496(+4),[東] 戸田博文
11,2,2,イルフォーコン,牡5,54,松岡正海,2:15.0,5,135.6,13,474(+14),[東] 武市康男
12,1,1,リリカルホワイト,牝5,52,石川裕紀,2:16.3,8,127.1,12,540(+2),[東] 相沢郁
13,7,10,ヴィジョンオブラヴ,牡3,53,大野拓弥,2:24.5,大,49.4,10,488(+12),[東] 新開幸一
