着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,ショウナンアンセム,牡5,56,津村明秀,1:21.7,,3.8,2,482(0),[東] 田中剛
2,3,3,ロードクエスト,牡5,57,三浦皇成,1:22.1,2.1/2,7.1,3,460(0),[東] 小島茂之
3,1,1,アイライン,牝6,54,北村宏司,1:22.1,クビ,14.0,6,478(0),[東] 高橋裕
4,8,10,トウショウドラフタ,牡5,56,田中勝春,1:22.6,3,9.4,4,482(+2),[東] 萱野浩二
5,2,2,タガノブルグ,牡7,56,柴田大知,1:22.8,1.1/4,31.8,8,450(+2),[西] 鮫島一歩
6,6,6,ミッキージョイ,牡6,56,横山典弘,1:22.9,1/2,12.0,5,500(+2),[東] 萩原清
7,4,4,キングクリチャン,牡9,56,石川裕紀,1:23.0,1/2,67.6,10,514(+8),[東] 高市圭二
8,7,7,ブラヴィッシモ,牡6,56,柴田善臣,1:23.2,1.1/4,44.7,9,494(+6),[西] 須貝尚介
9,7,8,スターオブペルシャ,セ5,57,内田博幸,1:23.3,1/2,2.0,1,502(-6),[東] 藤沢和雄
10,8,9,トーセンデューク,牡7,56,大野拓弥,1:23.7,2.1/2,26.3,7,454(-2),[東] 杉浦宏昭
