着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,マイネルハニー,牡5,57,柴田大知,1:59.0,,5.2,3,484(+2),[東] 栗田博憲
2,7,7,スズカデヴィアス,牡7,57,福永祐一,1:59.0,アタマ,5.5,4,514(-12),[西] 橋田満
3,3,3,マイネルサージュ,牡6,56,三浦皇成,1:59.2,1.1/4,35.2,7,500(0),[東] 鹿戸雄一
4,1,1,プラチナムバレット,牡4,56,浜中俊,1:59.3,3/4,2.7,1,480(0),[西] 河内洋
5,8,9,テオドール,牡5,56,ルメール,1:59.5,1.1/4,3.2,2,542(-4),[東] 国枝栄
6,6,6,リアファル,牡6,56,内田博幸,2:00.0,3,12.3,5,524(0),[西] 音無秀孝
7,5,5,レーヴミストラル,牡6,57,戸崎圭太,2:00.0,ハナ,14.7,6,494(-12),[西] 高野友和
8,2,2,ピンポン,牡8,56,吉田隼人,2:00.4,2.1/2,199.2,10,470(0),[西] 寺島良
9,7,8,トルークマクト,牡8,56,杉原誠人,2:00.9,3,139.4,9,460(-6),[東] 尾関知人
10,8,10,タガノヴェリテ,セ6,56,横山典弘,2:01.1,1.1/4,56.9,8,482(+4),[西] 本田優
