着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,アスカノロマン,牡5,56,太宰啓介,1:51.9,,6.7,4,526(+4),[西] 川村禎彦
2,7,10,モンドクラッセ,牡5,56,田辺裕信,1:52.2,2,3.5,2,528(-6),[東] 清水英克
3,5,5,ロワジャルダン,牡5,56,横山和生,1:52.8,3.1/2,3.3,1,504(+4),[東] 戸田博文
4,4,4,ダブルスター,牡7,56,吉田隼人,1:53.2,2.1/2,88.8,11,508(-10),[東] 伊藤圭三
5,7,9,グランドシチー,牡9,56,津村明秀,1:53.4,1.1/2,54.7,10,492(-3),[東] 相沢郁
6,6,8,ローマンレジェンド,牡8,57,岩田康誠,1:53.5,1/2,7.8,5,530(+6),[西] 藤原英昭
7,2,2,イッシンドウタイ,牡7,56,丸山元気,1:53.5,アタマ,26.1,6,522(-4),[東] 伊藤圭三
8,8,12,ストロングサウザー,牡5,56,幸英明,1:53.6,3/4,29.0,7,476(-10),[東] 久保田貴
9,8,11,ナリタポセイドン,牡7,56,松田大作,1:53.9,1.3/4,35.4,8,498(+18),[西] 南井克巳
10,3,3,スターバリオン,牡7,56,北村友一,1:53.9,クビ,43.7,9,498(-10),[西] 藤岡健一
11,6,7,インカンテーション,牡6,56,内田博幸,1:54.1,1.1/4,4.3,3,502(+4),[西] 羽月友彦
12,1,1,ライドオンウインド,牡4,55,勝浦正樹,1:56.1,大,102.3,12,508(+4),[西] 木原一良
