着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,オールマンリバー,牡4,57,北村友一,1:53.2,,2.6,1,506(+6),[西] 五十嵐忠
2,2,3,キングカヌヌ,牡4,55,中谷雄太,1:53.4,1.1/2,6.1,3,498(-4),[西] 石坂正
3,1,2,ベーリングメファ,牝4,53,岡田祥嗣,1:53.5,1/2,6.2,4,452(-2),[西] 牧浦充徳
4,8,15,ランドオザリール,牡5,55,酒井学,1:53.5,クビ,26.7,8,530(+4),[西] 岡田稲男
5,7,14,スルターナ,牝4,52,古川吉洋,1:53.6,クビ,5.4,2,484(-4),[西] 昆貢
6,4,8,オーシャンブルグ,牝5,52,菱田裕二,1:53.8,1.1/2,149.0,14,462(-6),[西] 浜田多実
7,5,10,ヤンキーソヴリン,セ6,53,宮崎北斗,1:53.9,1/2,95.0,12,504(-2),[東] 大江原哲
8,5,9,チャオ,セ5,53,杉原誠人,1:54.0,1/2,44.9,10,458(+2),[東] 古賀慎明
9,4,7,オイルタウン,牡4,54,太宰啓介,1:54.4,2.1/2,9.2,5,476(+2),[西] 福島信晴
10,2,4,キーブランド,牡7,53,国分恭介,1:54.7,1.3/4,279.8,16,516(-10),[西] 宮徹
11,6,11,ハイヴォルテージ,牡4,53,木幡初也,1:54.8,3/4,92.9,11,456(+6),[東] 藤原辰雄
12,6,12,キングラディウス,牡3,54,丸山元気,1:54.9,クビ,14.7,6,472(0),[西] 羽月友彦
13,7,13,ダイチヴュルデ,牡5,54,川須栄彦,1:54.9,ハナ,19.9,7,452(0),[東] 蛯名利弘
14,3,6,サンライズレーヴ,牡5,54,国分優作,1:55.2,2,32.6,9,480(+16),[西] 崎山博樹
15,1,1,ショウリノウタゲ,牝6,51,菊沢一樹,1:55.4,1,130.8,13,520(-8),[東] 藤原辰雄
16,8,16,サマーラヴ,牡5,53,原田和真,1:57.1,大,264.0,15,462(+6),[東] 小野次郎
