着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,ノウレッジ,牡6,56,吉田隼人,1:23.5,,12.5,6,498(-16),[東] 二ノ宮敬
2,6,8,レッドファルクス,牡5,56,勝浦正樹,1:24.0,3,12.1,5,464(-12),[東] 尾関知人
3,7,9,ナガラオリオン,牡7,57,四位洋文,1:24.1,1/2,15.4,8,470(-2),[西] 大根田裕
4,7,10,ポメグラネイト,牡5,56,和田竜二,1:24.2,1/2,6.3,3,580(-2),[西] 長浜博之
5,3,3,フィールザスマート,牡5,56,田中勝春,1:24.4,1.1/4,14.4,7,506(0),[東] 新開幸一
6,2,2,タイセイファントム,牡8,57,藤岡佑介,1:24.6,1.1/2,34.5,10,462(-2),[西] 矢作芳人
7,5,5,ラテンロック,牡5,56,Ｍ．デム,1:24.6,アタマ,2.7,1,504(+2),[西] 吉田直弘
8,6,7,サドンストーム,牡7,57,武幸四郎,1:24.8,1.1/4,6.5,4,478(-2),[西] 西浦勝一
9,4,4,オールブラックス,牡7,56,藤岡康太,1:25.4,3.1/2,4.7,2,494(-8),[西] 中尾秀正
9,5,6,ガンジス,牡7,57,バルジュ,1:25.4,同着,30.7,9,514(-8),[西] 大久保龍
11,1,1,メイショウノーベル,牡7,56,津村明秀,1:25.5,1/2,131.6,12,512(+2),[西] 本田優
12,8,11,ダノンプログラマー,セ10,58,松若風馬,1:27.1,10,127.3,11,472(+2),[西] 千田輝彦
