着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,マスクゾロ,牡5,56,秋山真一,1:51.0,,3.3,2,534(-6),[西] 岡田稲男
2,7,10,ブライトアイディア,牡6,56,藤岡康太,1:52.0,6,14.3,6,524(-6),[西] 宮徹
3,2,2,サンマルデューク,牡7,58,Ｍ．デム,1:52.0,クビ,5.1,3,508(0),[東] 小島太
4,8,12,メイショウウタゲ,牡5,56,武幸四郎,1:52.1,1/2,29.9,7,508(-6),[西] 安達昭夫
5,3,3,キクノソル,牡6,56,和田竜二,1:52.5,2.1/2,11.8,5,506(+2),[西] 北出成人
6,1,1,ピンポン,牡6,56,福永祐一,1:52.6,1/2,6.5,4,468(-2),[西] 田中章博
7,4,4,メドウラーク,牡5,56,川田将雅,1:53.2,3.1/2,34.1,9,492(-6),[西] 橋田満
8,6,8,シンゼンレンジャー,牡7,56,幸英明,1:53.2,アタマ,31.9,8,504(-2),[西] 飯田祐史
9,8,11,モルトベーネ,牡4,56,武豊,1:53.3,1/2,3.1,1,450(-2),[西] 松永昌博
10,5,5,キングヒーロー,牡7,56,小牧太,1:53.7,2.1/2,87.5,11,506(-4),[西] 大橋勇樹
11,5,6,ナリタポセイドン,牡7,56,松田大作,1:53.8,クビ,54.9,10,494(-2),[西] 南井克巳
12,7,9,セトノプロミス,牡6,56,松山弘平,1:54.4,3.1/2,210.5,12,500(+14),[西] 鈴木孝志
