着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,サウンドトゥルー,セ6,57,大野拓弥,1:50.1,,15.9,6,474(0),[東] 高木登
2,2,2,アウォーディー,牡6,57,武豊,1:50.1,クビ,2.2,1,514(+10),[西] 松永幹夫
3,3,4,アスカノロマン,牡5,57,和田竜二,1:50.2,1/2,40.4,10,522(-10),[西] 川村禎彦
4,1,1,カフジテイク,牡4,57,津村明秀,1:50.3,クビ,54.8,11,482(-2),[西] 湯窪幸雄
5,8,14,アポロケンタッキー,牡4,57,松若風馬,1:50.5,1.1/4,21.0,7,566(+4),[西] 山内研二
6,5,9,ノンコノユメ,セ4,57,ムーア,1:50.5,クビ,7.5,4,446(+8),[東] 加藤征弘
7,8,15,モーニン,牡4,57,戸崎圭太,1:50.6,3/4,8.3,5,526(0),[西] 石坂正
8,3,5,ロワジャルダン,牡5,57,横山典弘,1:50.6,ハナ,39.6,9,500(0),[東] 戸田博文
9,4,7,ラニ,牡3,56,内田博幸,1:50.6,ハナ,29.3,8,548(+6),[西] 松永幹夫
10,4,6,モンドクラッセ,牡5,57,丸山元気,1:50.7,クビ,86.3,12,530(-2),[東] 清水英克
11,6,10,メイショウスミトモ,牡5,57,古川吉洋,1:51.1,2.1/2,264.7,14,484(+12),[西] 南井克巳
12,7,12,ゴールドドリーム,牡3,56,Ｍ．デム,1:51.4,1.3/4,5.7,2,516(+2),[西] 平田修
13,6,11,コパノリッキー,牡6,57,ルメール,1:51.6,1.1/2,6.3,3,544(+9),[西] 村山明
14,7,13,ブライトアイディア,牡6,57,幸英明,1:51.7,1/2,369.0,15,528(+6),[西] 宮徹
15,2,3,ブライトライン,牡7,57,田辺裕信,1:53.1,8,255.5,13,534(+6),[西] 鮫島一歩
