着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,ハラペーニョペパー,牝4,52,鮫島克駿,1:23.3,,9.4,4,496(-2),[西] 加用正
2,1,2,ゴールドスーク,牡5,55,藤岡康太,1:23.3,ハナ,5.8,3,514(0),[西] 小崎憲
3,2,4,シュテルングランツ,牡5,56,ヴェロン,1:23.5,1.1/4,4.9,2,482(-2),[西] 須貝尚介
4,4,8,ロゼッタストーン,牡7,53,中谷雄太,1:23.5,ハナ,49.0,15,464(-4),[西] 矢作芳人
5,3,5,ココ,牝4,52,加藤祥太,1:23.6,クビ,23.4,9,520(+4),[西] 加用正
6,5,9,アイアムナチュラル,牡5,54,菱田裕二,1:23.7,3/4,12.4,6,532(+4),[西] 長浜博之
7,6,11,キタサンウンゲツ,牡5,54,松山弘平,1:23.7,クビ,11.9,5,522(0),[西] 橋口弘次
8,5,10,スズカアーサー,牡7,55,丸田恭介,1:23.7,ハナ,13.7,7,492(0),[東] 柄崎孝
9,4,7,グレイスフルデイズ,セ6,54,石橋脩,1:23.8,クビ,63.0,16,496(0),[西] 西園正都
10,3,6,ショウナンワダチ,牡5,56,勝浦正樹,1:23.9,3/4,25.9,12,490(+6),[東] 大竹正博
11,7,14,ウインオリファン,牡4,55,丸山元気,1:23.9,ハナ,4.5,1,492(+6),[東] 上原博之
12,6,12,メイショウホウトウ,牡5,54,幸英明,1:24.2,1.1/2,24.8,11,492(-2),[西] 沖芳夫
13,2,3,マルカメテオ,牡4,54,川須栄彦,1:24.3,1/2,23.4,10,484(0),[西] 羽月友彦
14,1,1,キーブランド,牡7,54,高倉稜,1:24.3,アタマ,34.5,13,516(-4),[西] 宮徹
15,7,13,シュウギン,牝6,52,吉田隼人,1:24.4,3/4,44.8,14,454(-2),[東] 高木登
16,8,16,アドマイヤシャドウ,牡7,54,北村友一,1:24.9,3,15.6,8,494(+4),[西] 中尾秀正
