着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,タガノハヤテ,牡5,57,武豊,1:51.6,,9.4,5,504(-2),[西] 五十嵐忠
2,6,12,コクスイセン,牡3,54,武幸四郎,1:51.9,2,12.6,7,496(+2),[西] 田中章博
3,6,11,クリノリトミシュル,牝3,52,酒井学,1:51.9,ハナ,7.2,3,494(0),[西] 渡辺薫彦
4,8,16,キョウワランサー,牡5,57,国分恭介,1:52.0,3/4,317.4,15,470(-6),[西] 五十嵐忠
5,2,4,マインシャッツ,牡3,54,池添謙一,1:52.1,1/2,2.8,1,490(+2),[西] 西浦勝一
6,1,1,スワーヴカイザー,セ5,57,小牧太,1:52.5,2.1/2,8.1,4,532(-6),[西] 庄野靖志
7,1,2,シャイニービーム,牡4,57,高倉稜,1:52.5,ハナ,61.6,10,442(+2),[西] 福島信晴
8,5,10,パフュームボム,牝5,55,鮫島克駿,1:52.8,1.3/4,193.9,13,478(-6),[西] 佐々木晶
9,7,14,アチーヴ,牡6,57,藤岡康太,1:52.9,3/4,176.7,11,482(+2),[西] 加藤敬二
10,4,7,エリーフェアリー,牝5,55,松田大作,1:53.1,1.1/4,261.5,14,482(+4),[東] 谷原義明
11,5,9,ヴォルケンクラッツ,牡5,57,和田竜二,1:53.7,3.1/2,58.7,9,530(0),[西] 平田修
12,8,15,ティマイドリーム,牡6,57,デュプレ,1:53.9,1.1/4,351.0,16,492(-8),[西] 西村真幸
13,3,5,オーロラポラリス,牡4,57,太宰啓介,1:54.0,クビ,10.5,6,514(+6),[西] 沖芳夫
14,7,13,デグニティクローズ,牡5,57,幸英明,1:54.2,3/4,22.6,8,522(-18),[東] 栗田徹
15,3,6,マイティティー,牝4,55,ルメール,1:55.1,5,3.9,2,462(-8),[西] 本田優
16,2,3,エイヴィアンボス,牡6,57,松山弘平,1:55.4,1.3/4,186.9,12,534(-22),[西] 橋口慎介
