着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,シャインガーネット,牝3,54,田辺裕信,1:21.3,,10.5,6,460(0),[東] 栗田徹
2,5,10,ラウダシオン,牡3,57,武豊,1:21.5,1.1/2,2.7,1,494(+4),[西] 斉藤崇史
3,1,2,ヴェスターヴァルト,牡3,56,菱田裕二,1:21.9,2.1/2,23.1,8,462(-2),[東] 加藤征弘
4,3,5,トリプルエース,牡3,56,藤岡康太,1:21.9,アタマ,8.2,4,482(+14),[西] 斉藤崇史
5,4,8,レッドライデン,牡3,56,横山武史,1:22.1,1.1/4,34.2,10,486(+6),[東] 鹿戸雄一
6,1,1,ウイングレイテスト,牡3,56,ミナリク,1:22.2,3/4,16.9,7,486(-6),[東] 青木孝文
7,2,3,エグレムニ,牡3,56,岩田望来,1:22.4,1.1/4,38.2,11,468(-2),[西] 加用正
8,4,7,ゼンノジャスタ,牡3,56,福永祐一,1:22.4,クビ,9.4,5,462(-6),[西] 浅見秀一
9,7,13,ビアンフェ,牡3,57,藤岡佑介,1:22.6,1,5.2,2,550(+12),[西] 中竹和也
10,2,4,セイウンパワフル,牡3,56,斎藤新,1:23.0,2.1/2,131.0,14,474(0),[東] 斎藤誠
11,5,9,アブソルティスモ,牡3,56,丸山元気,1:23.6,3.1/2,8.0,3,498(-4),[東] 藤沢和雄
12,6,11,マイネルグリット,牡3,57,国分優作,1:24.1,3,50.0,12,492(+8),[西] 吉田直弘
13,7,14,コスモリモーネ,牡3,56,川又賢治,1:24.2,1/2,196.3,16,498(0),[東] 高橋裕
14,7,15,テーオーマルクス,牡3,56,荻野琢真,1:25.0,5,191.8,15,472(-6),[西] 宮徹
15,8,18,ペコリーノロマーノ,牝3,54,吉田隼人,1:25.3,1.3/4,33.1,9,430(-8),[東] 久保田貴
16,8,16,ライチェフェイス,牡3,56,藤井勘一,1:26.6,8,298.7,18,444(-6),[西] 新谷功一
17,8,17,エーティーメジャー,牡3,56,荻野極,1:27.6,6,197.2,17,492(+4),[西] 湯窪幸雄
18,6,12,デンタルバルーン,牝3,54,西村淳也,1:29.2,10,92.4,13,450(-4),[西] 牧浦充徳
