着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,ベルダーイメル,牡3,55,吉田隼人,1:23.7,,3.6,1,460(+6),[西] 本田優
2,6,12,ロジヒューズ,牝5,52,菅原明良,1:23.9,1.1/4,14.2,7,496(0),[東] 古賀慎明
3,3,5,メイショウベンガル,牡3,54,森一馬,1:24.1,1,6.2,3,462(+2),[西] 松永昌博
4,4,8,ヨドノビクトリー,牡6,54,亀田温心,1:24.1,アタマ,10.6,6,504(+2),[西] 北出成人
5,7,14,イッツクール,牡4,55,富田暁,1:24.1,クビ,23.5,8,486(+2),[西] 武英智
6,2,3,ムーランアンディゴ,セ3,54,津村明秀,1:24.2,クビ,5.5,2,482(+6),[東] 田中博康
7,2,4,メイショウコゴミ,牝5,52,太宰啓介,1:24.3,3/4,34.0,9,452(0),[西] 飯田祐史
8,1,1,フォルツァエフ,牡5,55,田中勝春,1:24.3,アタマ,38.5,10,498(+16),[西] 森秀行
9,8,16,サトノユニゾン,セ5,54,古川吉洋,1:24.5,1.1/4,64.1,15,504(-4),[東] 古賀慎明
10,7,13,マイネルラック,牡7,53,柴田未崎,1:24.5,ハナ,42.1,12,498(+8),[西] 梅田智之
11,5,10,アスクジョーダン,セ8,54,小崎綾也,1:24.6,クビ,41.6,11,506(+6),[西] 野中賢二
12,4,7,テルモードーサ,牝4,54,藤井勘一,1:24.6,クビ,9.1,5,544(+6),[西] 高橋康之
13,5,9,ヒイナヅキ,牝4,51,荻野極,1:25.0,2,101.3,16,456(-4),[東] 林徹
14,1,2,オンザロックス,牡7,55,川須栄彦,1:25.2,1,45.9,13,492(+14),[西] 森秀行
15,8,15,ブルーメンクローネ,牝5,54,西村淳也,1:25.2,ハナ,6.5,4,492(-2),[西] 石坂正
16,6,11,セパヌイール,牝5,51,団野大成,1:25.2,クビ,54.2,14,472(0),[西] 吉村圭司
