着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,シホノレジーナ,牝3,54,浜中俊,1:24.0,,1.8,1,500(+2),[西] 寺島良
2,2,4,タガノハイライト,牝3,54,中井裕二,1:24.3,1.3/4,9.8,3,528(-6),[西] 斉藤崇史
3,7,13,ラティーンセイル,牝4,55,小崎綾也,1:24.5,1.1/2,37.1,11,500(+6),[東] 加藤征弘
4,6,11,ファイヴレター,牡3,56,柴山雄一,1:24.8,1.1/2,22.2,8,456(+4),[東] 佐藤吉勝
5,4,7,チュウワフライヤー,牝4,55,西村淳也,1:24.8,アタマ,20.2,7,512(+6),[西] 大久保龍
6,8,15,スズカアーチスト,牝5,55,菊沢一樹,1:24.9,1/2,28.0,9,462(-2),[東] 柄崎孝
7,8,16,プリミエラムール,牝4,55,川須栄彦,1:24.9,アタマ,17.6,6,436(-12),[東] 田島俊明
8,4,8,ラヴノット,牝5,55,秋山稔樹,1:25.2,1.3/4,316.0,15,480(-8),[東] 小西一男
9,2,3,プリマジア,牡3,56,荻野極,1:25.2,クビ,6.8,2,460(0),[東] 金成貴史
10,3,5,ヴィーナスフローラ,牝6,55,藤岡康太,1:25.3,3/4,28.7,10,480(+4),[西] 須貝尚介
11,5,10,ライフレッスンズ,牡3,56,菅原明良,1:25.3,アタマ,10.3,4,502(+6),[東] 国枝栄
12,1,2,ロゼキルシュ,牝3,54,亀田温心,1:25.6,1.1/2,67.9,12,490(+2),[西] 杉山晴紀
13,6,12,コンボルブルス,牡4,57,泉谷楓真,1:25.6,アタマ,168.9,14,440(-2),[西] 本田優
14,3,6,ショウナンガナドル,牡4,57,鮫島克駿,1:25.6,クビ,15.4,5,486(-6),[東] 田中剛
15,1,1,ガチコ,牝6,55,富田暁,1:25.7,3/4,69.9,13,478(+2),[東] 高橋文雅
16,5,9,マサキノテソーロ,牡6,57,小林脩斗,1:25.9,1.1/4,445.6,16,528(+4),[東] 加藤和宏
