着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,コントレイル,牡3,56,福永祐一,2:12.5,,1.1,1,460(0),[西] 矢作芳人
2,8,18,ヴェルトライゼンデ,牡3,56,池添謙一,2:12.8,2,20.3,3,488(+2),[西] 池江泰寿
3,3,5,ロバートソンキー,牡3,56,伊藤工真,2:12.8,クビ,112.7,14,474(-8),[東] 林徹
4,6,11,ディープボンド,牡3,56,和田竜二,2:13.0,1,23.5,4,490(+6),[西] 大久保龍
5,7,13,ターキッシュパレス,牡3,56,富田暁,2:13.1,3/4,191.0,17,468(-8),[西] 昆貢
6,4,7,エンデュミオン,牡3,56,秋山真一,2:13.3,1.1/4,51.0,7,442(+2),[西] 清水久詞
7,2,4,レクセランス,牡3,56,松山弘平,2:13.4,クビ,102.8,13,484(+4),[西] 池添学
8,5,9,アイアンバローズ,牡3,56,北村友一,2:13.5,1/2,132.6,16,494(+16),[西] 角居勝彦
9,3,6,マンオブスピリット,牡3,56,Ｍ．デム,2:13.5,アタマ,55.1,9,486(-6),[西] 斉藤崇史
10,7,14,ディープキング,牡3,56,岩田望来,2:13.6,1/2,98.1,12,472(-2),[西] 藤原英昭
11,2,3,ビターエンダー,牡3,56,吉田隼人,2:13.7,3/4,39.4,6,474(+10),[東] 相沢郁
12,5,10,パンサラッサ,牡3,56,坂井瑠星,2:13.9,1,67.9,10,474(+16),[西] 矢作芳人
13,8,16,シンボ,牡3,56,古川吉洋,2:14.1,1,123.3,15,458(-2),[地] 斉藤正弘
14,4,8,イロゴトシ,牡3,56,小崎綾也,2:14.1,クビ,268.7,18,464(+5),[西] 牧田和弥
15,6,12,メイショウボサツ,牡3,56,藤岡康太,2:14.2,3/4,80.8,11,476(+6),[西] 西浦勝一
16,7,15,ファルコニア,牡3,56,川田将雅,2:14.3,クビ,52.9,8,446(+2),[西] 角居勝彦
17,1,1,グランデマーレ,牡3,56,藤岡佑介,2:16.9,大,19.9,2,502(0),[西] 藤岡健一
18,8,17,マイラプソディ,牡3,56,武豊,2:18.3,8,26.5,5,510(+10),[西] 友道康夫
