着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,17,アドマイヤビルゴ,牡3,54,武豊,2:15.7,,2.4,1.0,434(+4),[西] 友道康夫
2,6,11,ショウリュウイクゾ,牡4,56,川田将雅,2:15.9,1.1/4,2.9,2.0,498(+2),[西] 佐々木晶
3,3,5,シャフトオブライト,牡5,55,亀田温心,2:15.9,ハナ,29.2,7.0,454(-8),[西] 北出成人
4,2,3,ダンスディライト,牡4,55,松山弘平,2:15.9,アタマ,8.4,4.0,494(-10),[西] 松永幹夫
5,1,1,ティグラーシャ,牝4,53,北村友一,2:16.1,1,7.1,3.0,440(0),[西] 池添学
6,4,8,タイセイモナーク,牡4,54,吉田隼人,2:16.1,クビ,25.2,6.0,478(-2),[西] 西村真幸
7,2,4,シャイニーゲール,牡6,54,斎藤新,2:16.2,3/4,30.1,8.0,476(+14),[西] 石坂正
8,4,7,ナムラドノヴァン,牡5,54,鮫島克駿,2:16.2,クビ,17.0,5.0,494(-6),[西] 杉山晴紀
9,3,6,マイネルラフレシア,牡7,53,岩田望来,2:16.3,クビ,72.0,11.0,474(0),[東] 高橋裕
10,6,12,エストスペリオル,牡5,54,藤岡康太,2:16.4,3/4,63.5,10.0,448(+2),[東] 堀宣行
11,5,10,ステイパーシスト,セ7,53,浜中俊,2:16.4,ハナ,167.0,13.0,428(+4),[東] 尾関知人
12,8,16,スズカフューラー,牡6,54,団野大成,2:16.6,1.1/4,198.3,16.0,432(+6),[西] 西橋豊治
13,7,14,サウンドバーニング,牡8,53,川又賢治,2:16.7,3/4,181.6,15.0,422(-2),[西] 安達昭夫
14,7,13,ハンターバレー,牡4,54,丸田恭介,2:16.7,ハナ,52.0,9.0,492(+8),[東] 宗像義忠
15,7,15,マイネルカレッツァ,牡8,54,国分優作,2:16.8,1/2,221.6,17.0,510(-2),[東] 加藤士津
16,1,2,バレーノロッソ,牡5,54,菱田裕二,2:17.0,3/4,102.7,12.0,490(-12),[西] 石坂公一
17,5,9,ジュンスターホース,牡6,54,幸英明,2:20.0,大,168.8,14.0,468(-6),[東] 高柳瑞樹
除,8,18,ベイビーステップ,牡6,55,岩田康誠,,,---,,498(+6),[東] 菊川正達
