着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,コントレイル,牡4,57,福永祐一,2:24.7,,1.6,1,456(-8),[西] 矢作芳人
2,4,7,オーソリティ,牡4,57,ルメール,2:25.0,2,7.1,3,520(+2),[東] 木村哲也
3,2,4,シャフリヤール,牡3,55,川田将雅,2:25.2,1.1/2,3.7,2,446(-6),[西] 藤原英昭
4,6,12,サンレイポケット,牡6,57,鮫島克駿,2:25.4,3/4,70.5,10,474(+2),[西] 高橋義忠
5,3,6,グランドグローリー,牝5,55,Ｃ．デム,2:25.5,3/4,56.6,8,466(0),[外] ビエトリ
6,7,14,ユーバーレーベン,牝3,53,Ｍ．デム,2:25.5,クビ,25.5,5,472(+8),[東] 手塚貴久
7,6,11,シャドウディーヴァ,牝5,55,横山典弘,2:25.6,1/2,76.4,11,478(-4),[東] 斎藤誠
8,8,18,ジャパン,牡5,57,武豊,2:25.7,クビ,59.3,9,482(0),[外] オブライ
9,5,9,アリストテレス,牡4,57,横山武史,2:25.8,1,20.5,4,480(+8),[西] 音無秀孝
10,3,5,キセキ,牡7,57,和田竜二,2:26.0,1,37.4,7,512(+6),[西] 辻野泰之
11,2,3,ブルーム,牡5,57,ムーア,2:26.1,1/2,29.0,6,464(0),[外] オブライ
12,8,16,ユーキャンスマイル,牡6,57,藤岡佑介,2:26.2,1,240.1,14,506(+6),[西] 友道康夫
13,7,13,モズベッロ,牡5,57,池添謙一,2:26.5,1.1/2,278.8,16,488(+6),[西] 森田直行
14,7,15,マカヒキ,牡8,57,藤岡康太,2:26.5,クビ,76.9,12,508(+2),[西] 友道康夫
15,5,10,ロードマイウェイ,牡5,57,三浦皇成,2:27.0,3,397.5,18,474(+4),[西] 杉山晴紀
16,1,1,ムイトオブリガード,牡7,57,柴田善臣,2:27.0,クビ,258.8,15,490(-2),[西] 角田晃一
17,4,8,ウインドジャマー,セ4,57,北村宏司,2:27.0,アタマ,311.5,17,508(-2),[東] 藤沢和雄
18,8,17,ワグネリアン,牡6,57,戸崎圭太,2:27.1,クビ,94.6,13,464(-2),[西] 友道康夫
