着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,スカイグルーヴ,牝4,55,ルメール,1:20.3,,3.3,1,456(+2),[東] 岩戸孝樹
2,2,4,ヴィジュネル,牡3,55,和田竜二,1:20.6,1.3/4,8.2,3,480(+6),[西] 渡辺薫彦
3,7,13,カリボール,牡5,57,Ｍ．デム,1:20.6,ハナ,19.8,10,492(+2),[西] 須貝尚介
4,8,18,サトノアイ,牝3,53,横山武史,1:20.8,1,9.7,4,436(+2),[西] 須貝尚介
5,8,17,シャドウブロッサム,牝4,55,福永祐一,1:20.8,クビ,17.7,8,466(+8),[西] 藤岡健一
6,5,9,ネリッサ,牝5,55,横山和生,1:20.8,アタマ,54.8,14,442(-16),[東] 勢司和浩
7,2,3,カルリーノ,牡5,57,石川裕紀,1:20.8,クビ,46.7,12,516(+2),[東] 高橋裕
8,4,8,ショウナンアオゾラ,牡5,57,戸崎圭太,1:20.9,1/2,15.1,7,478(-4),[東] 大竹正博
9,3,6,ウィンドライジズ,牡7,57,大野拓弥,1:20.9,クビ,60.9,15,472(-4),[東] 牧光二
10,1,2,ストーンリッジ,牡4,57,三浦皇成,1:21.0,1/2,48.9,13,458(-2),[西] 藤原英昭
11,5,10,シャイニーロック,牡5,57,石橋脩,1:21.0,アタマ,13.4,6,508(-10),[西] 佐々木晶
12,6,11,エイムアンドエンド,牡6,57,内田博幸,1:21.0,ハナ,65.7,16,502(-4),[東] 奥村武
13,7,15,チェアリングソング,牡4,57,柴田善臣,1:21.4,2,100.6,17,474(+8),[東] 青木孝文
14,4,7,コスモカルナック,牡4,57,柴田大知,1:21.4,クビ,39.3,11,494(-2),[東] 加藤士津
15,7,14,アビッグチア,牝3,53,嶋田純次,1:21.4,クビ,4.6,2,506(+6),[東] 堀井雅広
16,8,16,ロードマックス,牡3,55,岩田望来,1:21.6,1.1/4,12.4,5,434(-12),[西] 藤原英昭
17,3,5,ペコリーノロマーノ,牝4,55,田辺裕信,1:21.9,1.3/4,19.6,9,452(+4),[東] 久保田貴
18,6,12,ホウオウカトリーヌ,牝5,55,野中悠太,1:22.0,クビ,275.8,18,490(+10),[東] 加藤和宏
