着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,レイオブウォーター,牡3,55,丸山元気,2:26.0,,6.5,4,504(+8),[西] 友道康夫
2,5,5,トゥルーヴィル,牡4,57,石橋脩,2:26.3,2,5.6,3,460(-8),[西] 斉藤崇史
3,8,11,ワンデイモア,牡3,55,津村明秀,2:26.4,1,7.6,6,530(-4),[東] 国枝栄
4,4,4,ラヴィンジャー,牝5,55,武藤雅,2:26.6,1.1/4,25.5,8,428(-6),[東] 小島茂之
5,5,6,サトノフォーチュン,牡3,55,三浦皇成,2:26.6,アタマ,3.9,1,508(+4),[東] 国枝栄
6,6,8,エクセレントタイム,牡3,55,内田博幸,2:26.6,ハナ,7.2,5,494(+18),[東] 中川公成
7,2,2,パープルレディー,牝3,53,柴田善臣,2:26.6,ハナ,4.0,2,424(+8),[東] 奥村武
8,6,7,アイブランコ,牡4,57,大野拓弥,2:26.7,クビ,13.0,7,520(0),[東] 中野栄治
9,7,10,マイネルステレール,牡5,57,柴田大知,2:26.7,クビ,90.1,10,488(-4),[東] 菊川正達
10,8,12,ディーグランデ,セ7,57,北村宏司,2:27.0,1.1/2,112.0,12,468(-2),[東] 鹿戸雄一
11,7,9,オーロラフラッシュ,牝4,55,松岡正海,2:28.6,10,109.8,11,464(+10),[東] 藤沢和雄
12,1,1,ネバーゴーンアウト,セ4,57,江田照男,2:29.8,7,86.2,9,498(+14),[東] 鹿戸雄一
