着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,イクイノックス,牡2,55,ルメール,1:46.2,,2.6,1,482(+8),[東] 木村哲也
2,3,3,アサヒ,牡2,55,田辺裕信,1:46.6,2.1/2,8.9,4,498(+2),[東] 金成貴史
3,2,2,テンダンス,牡2,55,和田竜二,1:46.7,3/4,11.4,6,486(-4),[西] 中竹和也
4,8,12,ダンテスヴュー,牡2,55,川田将雅,1:47.2,3,11.1,5,458(0),[西] 友道康夫
5,5,5,レッドベルアーム,牡2,55,福永祐一,1:47.2,クビ,4.5,2,514(+6),[西] 藤原英昭
6,7,10,アルナシーム,牡2,55,武豊,1:47.3,クビ,6.8,3,438(+20),[西] 橋口慎介
7,6,8,グランシエロ,牡2,55,三浦皇成,1:47.4,1/2,14.6,7,516(-2),[東] 武井亮
8,7,9,スカイフォール,牡2,55,横山典弘,1:47.6,1.1/2,35.1,8,468(+2),[西] 昆貢
9,8,11,テラフォーミング,牡2,55,石川裕紀,1:47.8,1.1/4,48.2,9,464(+6),[東] 相沢郁
10,4,4,トーセンヴァンノ,牡2,55,戸崎圭太,1:48.0,1.1/4,56.7,11,486(+8),[東] 小桧山悟
11,6,7,デリカテス,牡2,55,坂井瑠星,1:48.7,4,56.7,10,460(+8),[西] 高橋義忠
12,5,6,ナバロン,牡2,55,Ｍ．デム,1:48.9,1.1/4,107.4,12,484(+6),[西] 杉山佳明
