着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,13,ゲンパチフォルツァ,牡3,56,武豊,1:36.1,,16.9,6.0,500(+2),[東] 堀井雅広
2,2,2,レディバグ,牝3,54,酒井学,1:36.1,クビ,6.5,2.0,452(+2),[西] 北出成人
3,4,5,ブラックアーメット,牡3,56,福永祐一,1:36.4,1.3/4,67.5,11.0,508(-2),[西] 角田晃一
4,1,1,ティアップリオン,牡3,56,内田博幸,1:36.6,1,27.9,9.0,472(0),[東] 奥平雅士
5,4,4,プロバーティオ,牡3,56,Ｍ．デム,1:36.8,1.1/4,10.8,4.0,496(-4),[東] 田中剛
6,3,3,リフレイム,牝3,54,木幡巧也,1:37.3,3.1/2,6.7,3.0,500(+10),[東] 黒岩陽一
7,5,7,ユアヒストリー,牡3,56,団野大成,1:37.4,クビ,17.3,7.0,458(-2),[西] 池添学
8,8,12,ピースマッチング,牡3,56,横山武史,1:37.4,クビ,22.1,8.0,462(0),[東] 斎藤誠
9,7,11,キタノリューオー,牡3,56,石橋脩,1:37.4,ハナ,113.5,12.0,448(0),[東] 萱野浩二
10,7,10,アイリッシュセンス,牡3,56,松山弘平,1:37.7,1.1/2,12.2,5.0,476(+2),[西] 杉山晴紀
11,5,6,ラペルーズ,牡3,57,ルメール,1:38.4,4,1.8,1.0,520(+8),[東] 藤沢和雄
12,6,9,サトノムスタング,牡3,56,田辺裕信,1:38.9,3,47.3,10.0,468(+2),[東] 大和田成
取,6,8,ショウナンアストラ,牡3,56,吉田豊,,,---,,計不,[東] 矢野英一
