着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,サンライズウルス,牡3,55,Ｃ．デム,1:37.0,,3.0,2,484(+2),[西] 安田翔伍
2,3,6,エコロファルコン,牡3,54,松山弘平,1:37.6,3.1/2,7.9,3,496(-2),[東] 矢野英一
3,6,12,キタノリューオー,牡3,55,丸山元気,1:37.6,アタマ,2.5,1,460(-2),[東] 萱野浩二
4,5,10,アドアステラ,牝5,52,柴田大知,1:37.8,1.1/2,34.8,9,462(+4),[東] 萱野浩二
5,7,13,タイセイスラッガー,牡3,54,Ｍ．デム,1:38.1,1.3/4,22.2,8,530(+16),[東] 高橋裕
6,4,7,アラゴナイト,牝3,52,杉原誠人,1:38.2,3/4,13.9,5,452(0),[東] 加藤和宏
7,4,8,ゼローソ,牡3,54,柴田善臣,1:38.4,1.1/4,79.7,11,502(+6),[東] 栗田徹
8,8,16,シュブリーム,牡5,54,津村明秀,1:38.5,クビ,294.1,16,472(0),[東] 大和田成
9,5,9,ナーシサステソーロ,牝4,52,戸崎圭太,1:38.9,2.1/2,22.0,7,456(-4),[東] 奥平雅士
10,2,3,タイキドミニオン,牡3,54,川田将雅,1:39.1,1,11.7,4,512(0),[西] 高野友和
11,7,14,エピックスター,セ6,54,石橋脩,1:39.2,1/2,250.1,15,446(+6),[東] 田村康仁
12,8,15,チェリーオリオン,牡3,53,小林凌大,1:39.3,1/2,88.0,13,498(+8),[東] 小西一男
13,1,2,セラン,牝4,54,武豊,1:39.8,3,18.0,6,488(-14),[西] 松永幹夫
14,6,11,トーセンヴィータ,牡6,55,内田博幸,1:40.1,2,200.2,14,540(0),[東] 古賀慎明
15,1,1,ブラックトマホーク,セ4,54,菅原明良,1:40.4,2,81.3,12,476(+2),[東] 高木登
16,2,4,グランドビクトリー,牡5,55,和田竜二,1:41.7,8,53.2,10,482(+4),[西] 鈴木孝志
