着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ラペルーズ,牡3,56,ルメール,1:36.8,,3.5,2,512(+12),[東] 藤沢和雄
2,5,6,プロバーティオ,牡3,56,Ｍ．デム,1:37.0,1.1/2,101.0,10,500(0),[東] 田中剛
3,8,11,レディバグ,牝3,54,酒井学,1:37.1,クビ,11.3,4,448(+4),[西] 北出成人
4,6,8,タケルペガサス,牡3,56,川田将雅,1:37.4,1.3/4,1.8,1,478(+6),[東] 加藤征弘
5,7,9,ゲンパチフォルツァ,牡3,56,武豊,1:37.5,クビ,24.6,6,496(-4),[東] 堀井雅広
6,1,1,タイセイスラッガー,牡3,56,石橋脩,1:37.5,クビ,25.3,7,522(0),[東] 高橋裕
7,4,4,バクシン,牡3,56,福永祐一,1:37.7,1.1/4,11.7,5,494(+6),[東] 斎藤誠
8,8,12,ロードシュトローム,牡3,56,松山弘平,1:37.8,3/4,7.7,3,500(+8),[西] 清水久詞
9,3,3,ゼンノアンジュ,牝3,54,鮫島克駿,1:38.0,3/4,49.4,8,498(-1),[西] 浅見秀一
10,6,7,ホッコーカリュウ,牝3,54,津村明秀,1:38.2,1.1/4,226.4,12,462(-4),[西] 西浦勝一
11,7,10,ダイシンピスケス,牡3,56,松若風馬,1:39.6,9,217.7,11,486(+8),[西] 森秀行
12,5,5,コウジクン,セ3,56,木幡巧也,1:41.5,大,86.8,9,504(+2),[東] 牧光二
