着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,レッドルゼル,牡5,56,川田将雅,1:22.3,,2.5,1,494(+2),[西] 安田隆行
2,1,1,ワンダーリーデル,牡8,56,田中勝春,1:22.3,アタマ,45.7,10,532(+8),[西] 安田翔伍
3,3,6,タイムフライヤー,牡6,57,ルメール,1:22.4,1/2,5.0,2,486(+4),[西] 松田国英
4,7,14,アルクトス,牡6,59,田辺裕信,1:22.5,クビ,10.8,6,544(0),[東] 栗田徹
5,3,5,ブルベアイリーデ,牡5,56,大野拓弥,1:22.8,1.3/4,49.0,12,490(-8),[西] 杉山晴紀
6,4,7,ヤマニンアンプリメ,牝7,55,武豊,1:22.8,クビ,56.2,14,496(-5),[西] 長谷川浩
7,8,15,デザートストーム,牡7,56,三浦皇成,1:22.9,1/2,21.4,8,464(+2),[西] 西浦勝一
8,5,9,ヘリオス,セ5,56,北村宏司,1:22.9,クビ,10.6,5,466(+2),[西] 寺島良
9,6,11,サブノジュニア,牡7,59,森泰斗,1:22.9,ハナ,97.4,15,532(0),[地] 堀千亜樹
10,8,16,ステルヴィオ,牡6,58,横山武史,1:23.1,3/4,9.5,3,500(+6),[東] 木村哲也
11,1,2,スマートダンディー,牡7,56,内田博幸,1:23.3,1.1/2,46.5,11,502(+2),[西] 石橋守
12,7,13,サクセスエナジー,牡7,57,酒井学,1:23.3,アタマ,52.5,13,550(-6),[西] 北出成人
13,6,12,テイエムサウスダン,牡4,55,石橋脩,1:23.4,3/4,10.2,4,546(+2),[西] 飯田雄三
14,2,4,ダイメイフジ,牡7,56,柴田大知,1:24.0,3.1/2,151.1,16,524(0),[西] 森田直行
15,5,10,メイショウテンスイ,牡4,55,蛯名正義,1:24.8,5,23.9,9,514(-6),[西] 南井克巳
16,4,8,スマートセラヴィー,牡5,56,戸崎圭太,1:25.5,4,17.2,7,498(-10),[西] 矢作芳人
