着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,ダイワクンナナ,牝4,55,田辺裕信,1:47.9,,2.5,1,494(0),[東] 国枝栄
2,8,9,クロワドフェール,牝4,55,Ｍ．デム,1:48.0,1/2,6.3,4,456(+2),[西] 斉藤崇史
3,7,7,クールウォーター,牝5,55,ルメール,1:48.3,1.3/4,4.6,3,424(+8),[東] 堀宣行
4,5,5,ミトロジー,牡5,57,横山武史,1:48.3,アタマ,4.1,2,490(+4),[東] 尾関知人
5,3,3,ミモザイエロー,牝5,55,吉田豊,1:48.5,1.1/2,19.1,7,472(0),[東] 戸田博文
6,6,6,フェアリーグルーヴ,牝4,55,丸山元気,1:48.6,1/2,13.3,5,442(+2),[東] 高橋文雅
7,4,4,ピースディオン,牡4,57,和田竜二,1:48.6,クビ,27.5,8,496(+2),[東] 大竹正博
8,2,2,コーカス,セ7,57,三浦皇成,1:49.0,2,16.1,6,508(-4),[西] 藤原英昭
9,1,1,アドマイヤシナイ,牡7,57,北村宏司,1:49.2,1.1/4,82.2,9,452(-4),[東] 柄崎孝
10,7,8,ヴァンベールシチー,セ7,57,大野拓弥,1:49.3,1.1/4,161.0,10,420(+4),[東] 辻哲英
