着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,ラヴアンドポップ,牡8,60,五十嵐雄,3:28.8,,23.0,6,498(+10),[東] 岩戸孝樹
2,5,5,ホッコーメヴィウス,セ5,60,黒岩悠,3:28.9,3/4,7.1,3,470(+6),[西] 清水久詞
3,4,4,オジュウチョウサン,牡10,62,石神深一,3:29.1,1.1/4,2.1,1,510(0),[東] 和田正一
4,2,2,クラウンディバイダ,セ8,60,伴啓太,3:31.2,大,44.1,8,468(0),[東] 天間昭一
5,6,8,アサクサゲンキ,セ6,60,熊沢重文,3:31.3,1/2,2.9,2,474(+2),[西] 音無秀孝
6,1,1,ハルキストン,牡6,60,中村将之,3:32.0,4,95.1,10,470(+4),[西] 浅見秀一
7,8,12,マイティウェイ,牡5,60,上野翔,3:32.3,1.3/4,79.2,9,486(0),[東] 粕谷昌央
8,8,11,ヒロシゲセブン,牡6,60,白浜雄造,3:33.6,8,11.2,4,514(-14),[西] 北出成人
9,5,6,アースドラゴン,牡5,60,大江原圭,3:33.7,1,221.2,12,486(-8),[東] 根本康広
10,7,10,シンキングダンサー,セ8,60,平沢健治,3:33.8,クビ,23.1,7,470(+14),[東] 武市康男
11,7,9,コウユーヌレエフ,牡7,60,森一馬,3:33.8,クビ,13.3,5,514(+6),[西] 斉藤崇史
12,3,3,キタノテイオウ,牡6,60,草野太郎,3:34.7,5,208.2,11,458(-6),[東] 和田雄二
