着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,スパイラルダイブ,牡7,55,丸山元気,1:59.0,,68.7,9,448(+4),[東] 古賀慎明
2,4,5,サペラヴィ,牡4,54,石橋脩,1:59.1,3/4,23.0,6,484(+2),[東] 相沢郁
3,5,6,パラスアテナ,牝4,55,武豊,1:59.2,1/2,3.0,2,448(+10),[東] 高柳瑞樹
4,4,4,トータルソッカー,牡7,54,田辺裕信,1:59.4,1.1/4,100.6,11,504(-2),[東] 菊川正達
5,1,1,ヘイルメリー,牡4,55,ルメール,1:59.6,3/4,2.5,1,522(0),[東] 木村哲也
6,8,13,シャレード,牝4,53,福永祐一,1:59.8,1.1/4,17.3,5,508(0),[西] 藤原英昭
7,2,2,シルヴェリオ,牡4,55,松山弘平,2:00.0,1.1/4,3.7,3,504(-10),[西] 池添学
8,6,8,ダイワダグラス,牡5,56,Ｍ．デム,2:00.2,1.1/4,56.5,8,508(+2),[東] 鹿戸雄一
9,3,3,アドマイヤジョラス,牡7,55,横山武史,2:00.3,1/2,52.8,7,484(-16),[西] 梅田智之
10,7,10,カーロバンビーナ,牝6,52,嶋田純次,2:00.5,1,178.5,12,420(-2),[東] 戸田博文
11,6,9,ターキッシュパレス,牡4,55,横山典弘,2:00.8,1.3/4,14.1,4,470(-6),[西] 昆貢
12,5,7,スリーマキシマム,牡10,53,柴田大知,2:01.0,1.1/4,238.0,13,500(+4),[西] 高橋康之
13,7,11,グレンガリー,セ6,55,津村明秀,2:02.4,9,80.5,10,440(0),[東] 萩原清
