着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ウインドジャマー,セ4,57,ルメール,1:35.6,,1.8,1,504(-4),[東] 藤沢和雄
2,8,12,ヨンク,牡5,57,江田照男,1:35.7,1,39.9,8,500(-2),[東] 小笠倫弘
3,7,9,バイシュラバナ,セ4,57,田辺裕信,1:35.9,1,17.9,6,466(-10),[東] 久保田貴
4,6,8,フレイムウィングス,牡4,57,戸崎圭太,1:35.9,アタマ,5.2,2,472(-8),[西] 岡田稲男
5,7,10,サトノワールド,牡4,57,三浦皇成,1:36.1,1.1/4,5.7,3,518(0),[東] 国枝栄
6,5,6,タケルラスティ,牡4,57,内田博幸,1:36.2,3/4,9.0,4,508(+4),[西] 矢作芳人
7,1,1,デルマラピスラズリ,牡4,57,永野猛蔵,1:36.3,クビ,31.0,7,518(-8),[東] 小野次郎
8,5,5,アーザムブルー,牡7,57,石橋脩,1:36.8,3,15.4,5,482(0),[東] 戸田博文
9,2,2,ピナクルズ,セ8,57,丸田恭介,1:37.0,1,194.5,11,514(+2),[東] 加藤和宏
10,4,4,アーチキング,セ8,57,北村宏司,1:37.1,1/2,95.7,10,520(+2),[東] 木村哲也
11,6,7,グラスレオ,牡6,57,菅原明良,1:37.4,2,274.6,12,510(+4),[東] 尾形和幸
12,8,11,オメガエリタージュ,牡4,57,Ｍ．デム,1:37.4,アタマ,40.1,9,446(0),[東] 斎藤誠
