着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,セプタリアン,セ5,59,平沢健治,3:28.0,,2.8,1,494(+2),[西] 池添学
2,2,2,キャプテンペリー,セ8,60,五十嵐雄,3:28.2,1.1/2,6.3,3,510(+4),[東] 岩戸孝樹
3,7,10,ハルクンノテソーロ,牡7,59,上野翔,3:29.1,5,11.8,7,490(0),[東] 和田雄二
4,3,3,シャンボールナイト,セ6,59,石神深一,3:29.2,1/2,8.4,4,472(+6),[東] 武井亮
5,6,8,アースドラゴン,牡5,59,大江原圭,3:29.5,1.1/2,155.4,13,492(+6),[東] 根本康広
6,4,4,シンキングダンサー,セ8,61,草野太郎,3:29.5,アタマ,11.7,6,468(-2),[東] 武市康男
7,4,5,ハルキストン,牡6,60,難波剛健,3:29.7,1,11.5,5,472(+2),[西] 浅見秀一
8,8,12,クイックファイア,牡6,59,西谷誠,3:30.9,7,33.5,9,478(-4),[西] 中内田充
9,5,6,ペガーズ,牡7,59,白浜雄造,3:30.9,ハナ,70.0,11,502(0),[西] 中尾秀正
10,6,9,ビルジキール,牡5,59,中村将之,3:31.0,クビ,44.2,10,500(-2),[西] 安達昭夫
11,5,7,クライムメジャー,牡7,59,森一馬,3:31.4,2.1/2,4.7,2,530(+14),[西] 渡辺薫彦
12,7,11,ニシノベイオウルフ,牡6,59,大庭和弥,3:32.4,6,120.0,12,496(+6),[東] 小桧山悟
中,8,13,テイエムコンドル,牡10,59,伴啓太,,,14.0,8,474(+6),[東] 石栗龍彦
