着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,6,リアファル,牡3,56,ルメール,2:26.7,,8.0,3,506(+6),[西] 音無秀孝
2,3,5,リアルスティール,牡3,56,福永祐一,2:27.0,2,1.9,1,504(+6),[西] 矢作芳人
3,5,9,トーセンバジル,牡3,56,四位洋文,2:27.4,2.1/2,21.5,7,470(+2),[西] 藤原英昭
4,6,11,バイガエシ,牡3,56,古川吉洋,2:27.6,1,24.7,8,504(-2),[西] 作田誠二
5,2,3,ジュンスパーヒカル,牡3,56,小牧太,2:27.8,1.1/4,149.6,14,460(+2),[西] 友道康夫
6,2,2,レッドソロモン,牡3,56,川須栄彦,2:27.9,1/2,35.9,9,478(-4),[西] 庄野靖志
7,4,7,アルバートドック,牡3,56,藤岡康太,2:27.9,クビ,9.0,4,474(+2),[西] 松田博資
8,6,10,タガノエスプレッソ,牡3,56,菱田裕二,2:28.0,3/4,89.2,13,444(+6),[西] 五十嵐忠
9,1,1,サンライズセンス,牡3,56,幸英明,2:28.1,1/2,38.2,10,496(-2),[西] 河内洋
10,7,12,サラトガスピリット,牡3,56,和田竜二,2:28.2,1/2,56.3,11,514(0),[西] 友道康夫
11,7,13,ティルナノーグ,牡3,56,武豊,2:28.4,1.1/4,19.3,6,464(-4),[西] 松永幹夫
12,3,4,レッドアルティスタ,牡3,56,川田将雅,2:28.4,アタマ,80.4,12,466(+2),[西] 松田博資
13,8,15,マッサビエル,牡3,56,戸崎圭太,2:28.6,1.1/4,6.6,2,508(0),[東] 小笠倫弘
14,5,8,キロハナ,牡3,56,浜中俊,2:28.6,ハナ,10.2,5,460(+4),[西] 池江泰寿
15,8,14,ゼンノブレーメン,牡3,56,松山弘平,2:30.4,大,274.8,15,480(-4),[西] 石坂正
