着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,フェイマスエンド,牡4,57,福永祐一,1:48.2,,2.0,1,478(-8),[西] 鮫島一歩
2,2,2,ブレイヴリー,牡4,57,国分優作,1:48.4,1.1/2,69.0,8,482(-4),[西] 宮徹
3,3,3,フォルシャー,牡4,57,シュタル,1:48.7,1.3/4,22.6,7,470(+4),[西] 高野友和
4,7,8,ラテラルアーク,牡4,57,四位洋文,1:48.8,3/4,5.3,2,486(-6),[西] 昆貢
5,7,7,ノーブルコロネット,牝5,55,池添謙一,1:49.0,1.1/2,13.7,5,500(+4),[西] 松永幹夫
6,5,5,オウケンブラック,牡4,57,川田将雅,1:49.3,1.3/4,5.7,4,462(0),[東] 田中剛
7,8,9,ハッピーモーメント,牡5,57,浜中俊,1:49.4,クビ,5.5,3,492(+4),[西] 角居勝彦
8,4,4,バリス,牡4,57,菱田裕二,1:49.4,クビ,14.9,6,486(0),[東] 小野次郎
9,6,6,ファルスター,牡7,57,和田竜二,1:49.5,クビ,114.6,9,490(0),[西] 友道康夫
10,8,10,ゴースルー,牡5,57,小牧太,1:50.0,3,142.3,10,448(-4),[西] 田中章博
