着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,シホウ,牡4,57,浜中俊,2:03.7,,4.7,2,508(0),[西] 笹田和秀
2,2,3,カラフルブラッサム,牝5,55,武豊,2:03.8,1/2,7.9,4,486(+2),[西] 鈴木孝志
3,4,7,ハドソンヤード,牡4,57,松若風馬,2:04.1,1.3/4,27.5,9,464(-4),[西] 西園正都
4,2,2,メイショウブシン,牡5,57,太宰啓介,2:04.4,1.3/4,170.9,15,472(+12),[西] 沖芳夫
5,1,1,ヤマニンプードレ,牝5,55,岩崎翼,2:04.5,1/2,32.6,10,476(+14),[西] 河内洋
6,7,12,サトノレオパード,セ6,57,Ｍ．デム,2:04.5,クビ,12.3,6,508(-4),[東] 藤沢和雄
7,8,14,モンドシャルナ,牡4,57,藤岡康太,2:04.6,1/2,16.8,8,448(0),[西] 角居勝彦
8,8,15,ヒロノプリンス,牡5,57,小崎綾也,2:05.2,3.1/2,40.6,12,472(-8),[西] 村山明
9,4,6,ポセイドンバローズ,牡5,57,バルジュ,2:05.2,アタマ,39.5,11,480(+8),[西] 武田博
10,6,10,アドマイヤツヨシ,牡5,57,岩田康誠,2:05.3,1/2,16.7,7,466(+4),[西] 松田博資
11,3,4,カレンバッドボーイ,牡5,57,小牧太,2:05.3,アタマ,11.7,5,490(+4),[西] 橋口弘次
12,3,5,アウォーディー,牡5,57,幸英明,2:05.5,1.1/2,3.5,1,500(-8),[西] 松永幹夫
13,6,11,メイショウテッサイ,牡7,57,藤岡佑介,2:05.6,3/4,104.2,14,496(-4),[西] 西橋豊治
14,7,13,リラヴァティ,牝4,55,シュタル,2:05.7,1/2,4.8,3,464(+18),[西] 石坂正
15,5,9,ナインテイルズ,牡4,57,川島信二,2:05.9,1.1/2,66.1,13,478(-2),[西] 中村均
