着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,スペシャルギフト,セ4,55.0,浜中俊,1:24.2,,6.9,3,494(+4),[西] 須貝尚介
2,7,14,カネトシビバーチェ,牝4,53.0,武豊,1:24.3,1/2,11.2,6,440(+2),[西] 大橋勇樹
3,1,2,フミノファルコン,牡5,57.5,シュタル,1:24.3,アタマ,2.9,1,542(0),[西] 目野哲也
4,7,13,ライオンズバイツ,牡5,55.0,秋山真一,1:24.4,クビ,5.9,2,470(-8),[西] 浜田多実
5,3,5,アドマイヤシェル,牡5,54.0,藤岡佑介,1:24.4,アタマ,22.3,9,532(+2),[西] 中尾秀正
6,6,11,ヒラボクダッシュ,牡6,55.0,川須栄彦,1:24.6,1.1/2,65.6,14,462(-2),[西] 加藤敬二
7,6,12,レギス,牡5,57.0,幸英明,1:24.7,3/4,62.2,13,470(-6),[西] 鈴木孝志
8,1,1,パッシングブリーズ,牡4,55.0,Ｍ．デム,1:24.9,3/4,8.8,4,480(-8),[西] 浅見秀一
9,5,9,ウォーシップマーチ,牡5,56.0,四位洋文,1:25.0,1/2,9.4,5,462(-2),[西] 笹田和秀
10,4,8,エンドレスシャイン,牡4,54.0,和田竜二,1:25.0,クビ,22.3,10,434(-6),[西] 鈴木孝志
11,8,15,フローズンロープ,牡4,54.0,池添謙一,1:25.0,ハナ,19.5,7,476(+2),[西] 角居勝彦
12,2,3,タイキソレイユ,牝6,52.0,菱田裕二,1:25.1,クビ,101.3,15,456(+6),[西] 作田誠二
13,4,7,スランジバール,牡6,54.0,岩崎翼,1:25.1,クビ,43.9,12,488(+6),[西] 佐々木晶
14,2,4,モンラッシェ,牡4,54.0,小牧太,1:25.2,1/2,20.5,8,472(0),[西] 橋口弘次
15,5,10,ビートゴーズオン,牝4,52.0,酒井学,1:25.8,3.1/2,27.2,11,460(-6),[西] 鮫島一歩
16,3,6,マウンテンファスト,牡6,55.0,太宰啓介,1:26.1,2,166.6,16,464(-2),[西] 服部利之
