着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,14,ミツバ,牡3,55,ルメール,1:52.4,,4.0,2,450(+6),[西] 加用正
2,8,15,トラキチシャチョウ,牡4,55,川原正一,1:52.4,クビ,6.7,3,500(-4),[西] 目野哲也
3,1,1,スズカルパン,牡6,55,小牧太,1:52.7,1.3/4,10.2,5,462(+2),[西] 西橋豊治
4,5,8,エルフショット,セ5,53,古川吉洋,1:52.9,1.1/2,50.3,12,466(+4),[西] 柴田光陽
5,5,9,トップボンバー,牡4,56,松若風馬,1:53.0,1/2,4.0,1,458(+6),[西] 庄野靖志
6,4,7,ロゼッタストーン,牡6,53,浜中俊,1:53.2,1.1/4,16.8,8,468(-4),[西] 矢作芳人
7,6,10,マヤノカデンツァ,牡6,52,義英真,1:53.2,ハナ,124.6,15,476(-4),[西] 西村真幸
8,3,5,キョウワランサー,牡4,54,池添謙一,1:53.3,1/2,28.8,10,486(+16),[西] 五十嵐忠
9,7,13,スズカウラノス,牡6,55,国分優作,1:53.3,ハナ,54.7,13,466(-4),[西] 坪憲章
10,3,4,パフュームボム,牝4,52,川須栄彦,1:53.3,ハナ,42.5,11,478(-2),[西] 佐々木晶
11,7,12,サンライズホーム,牡4,56,岡田祥嗣,1:53.8,3,11.4,6,490(+6),[西] 平田修
12,6,11,シュミット,牡5,56,北村友一,1:53.8,アタマ,14.3,7,490(-2),[西] 松田博資
13,2,2,ブロンクスシルバー,牝4,52,酒井学,1:54.0,3/4,17.2,9,498(-10),[西] 吉田直弘
14,2,3,ランドオザリール,牡4,55,松山弘平,1:54.6,3.1/2,8.2,4,528(+8),[西] 岡田稲男
15,4,6,ハナズインパルス,牝5,52,加藤祥太,1:56.6,大,86.0,14,480(-4),[西] 牧浦充徳
