着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,サトノキングリー,牡5,57,Ｍ．デム,1:46.8,,3.5,1,486(+2),[西] 藤原英昭
2,2,2,パドルウィール,牡4,57,松山弘平,1:46.9,3/4,5.0,3,490(+4),[西] 中尾秀正
3,7,8,ラテラルアーク,牡4,57,四位洋文,1:47.0,3/4,5.8,5,486(+2),[西] 昆貢
4,4,4,ラブラバード,牡5,57,川田将雅,1:47.0,ハナ,4.1,2,504(-2),[西] 松田博資
5,1,1,ナインテイルズ,牡4,57,幸英明,1:47.3,2,42.8,8,470(-8),[西] 中村均
6,8,9,ブレイヴリー,牡4,57,国分優作,1:47.3,ハナ,5.7,4,488(+6),[西] 宮徹
7,3,3,ヴァリアシオン,牡6,57,酒井学,1:47.5,1,36.5,7,500(+10),[西] 西園正都
8,5,5,キンショータイム,牡5,57,秋山真一,1:47.6,1/2,143.5,10,488(-4),[西] 中村均
9,8,10,レッドラヴィータ,牝4,55,ルメール,1:48.3,4,8.2,6,456(-4),[西] 音無秀孝
10,7,7,クリノダイコクテン,牡4,57,藤岡佑介,1:48.9,3.1/2,141.6,9,478(+4),[西] 谷潔
