着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,アスカビレン,牝3,52,浜中俊,1:46.7,,13.1,4,462(+8),[西] 中尾秀正
2,1,2,レネットグルーヴ,牝5,55,松山弘平,1:47.0,2,81.5,14,428(-2),[西] 池添学
3,8,15,ハピネスダンサー,牝4,55,ルメール,1:47.1,3/4,8.4,2,492(+4),[西] 高野友和
4,7,14,レーヴデトワール,牝4,55,川田将雅,1:47.2,1/2,22.0,6,456(-4),[西] 松田博資
5,1,1,オーキッドレイ,牝5,55,福永祐一,1:47.3,1/2,34.0,10,470(-2),[西] 村山明
6,3,6,レッドオーラム,牝4,55,小牧太,1:47.3,ハナ,23.9,7,478(-2),[西] 橋口弘次
7,5,10,メイショウナゴミ,牝3,52,武豊,1:47.5,1.1/4,84.3,15,424(-14),[西] 南井克巳
8,7,13,ゴールドテーラー,牝5,55,幸英明,1:47.7,1.1/4,10.3,3,430(-2),[西] 河内洋
9,6,12,フェブノヘア,牝4,55,太宰啓介,1:47.8,1/2,28.9,8,456(+2),[西] 川村禎彦
10,3,5,ベルフィオーレ,牝4,55,岩田康誠,1:47.9,クビ,40.4,11,432(-2),[西] 藤原英昭
11,2,3,ニシノモンクス,牝5,55,高倉稜,1:48.3,2.1/2,260.3,16,456(+6),[西] 宮本博
12,4,7,ノーブルリーズン,牝3,52,菱田裕二,1:48.3,クビ,33.6,9,446(+10),[西] 佐々木晶
13,8,16,トウカイメリー,牝6,55,川島信二,1:48.6,1.3/4,367.0,17,458(-4),[西] 石橋守
14,5,9,ノーブルコロネット,牝5,55,池添謙一,1:48.7,3/4,19.5,5,488(0),[西] 松永幹夫
15,2,4,フォルゴラーレ,牝3,52,秋山真一,1:48.8,クビ,73.3,12,488(+6),[西] 吉村圭司
16,8,17,ビキニスタイル,牝4,55,鮫島克駿,1:48.9,1/2,74.3,13,434(-4),[西] 松田博資
17,4,8,ナムラアン,牝3,52,Ｍ．デム,1:49.4,3,1.5,1,468(+4),[西] 福島信晴
